CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date
1012569,NYSE:ETP,0
1012620,NYSE:GWRU,0
1012623,NASDAQ:IMCC,1.39
1012771,NYSE:FFG,0
1013131,NYSE:BVN,7.28
1013237,NYSE:FDS,419.9
1013272,Nasdaq:NWFL,32.8
1013462,Nasdaq:ANSS,235.4
1013488,Nasdaq:BJRI,27.15
1013554,NASDAQ:PFED,0
1013605,NYSE:PDS,73.09
1013606,NASDAQ:ELGX,0
1013609,NYSE:SKP,0
1013705,,0
1013706,Nasdaq:WHLM,3.51
1013740,,0
1013746,,0
1013761,NYSE:AET,0
1013857,Nasdaq:PEGA,34.43
1013871,NYSE:NRG,31.54
1013880,Nasdaq:TTEC,43.97
1013934,Nasdaq:STRA,78.29
1014383,,0
1014473,Nasdaq:VRSN,200.49
1014507,NASDAQ:SIRO,0
1014672,,0
1014733,NASDAQ:PTSX,0
1014739,NASDAQ:OPCH,29.82
1014763,Nasdaq:AIMD,3.4
1014845,,0
1015155,Nasdaq:CTHR,8.25
1015328,Nasdaq:WTFC,80.88
1015383,Nasdaq:POWW,25.29
1015593,NASDAQ:RIVR,0
1015647,AMEX:AAU,0
1015650,NYSE:SKM,20.64
1015739,NASDAQ:AWRE,1.86
1015780,NASDAQ:ETFC,0
1015820,NYSE:QGEN,50.33
1015854,,0
1015922,Nasdaq:CHKP,127.48
1016125,NASDAQ:ULTI,0
1016134,,0
1016152,NYSE:CRN,0
1016169,NASDAQ:ATRS,0
1016178,Nasdaq:CARV,3.95
1016281,NYSE:CSV,26.65
1016470,NASDAQ:SRSL,0
1016546,NASDAQ:ALTI,10.07
1016601,,0
1016608,,0
1016613,,0
1016741,,0
1016794,,0
1016838,Nasdaq:RDCM,9.7
1016959,,0
1016965,,0
1017156,,0
1017163,NASDAQ:GEVA,0
1017303,Nasdaq:TACT,6.26
1017413,NYSE:CNQ,26.59
1017440,,0
1017480,Nasdaq:HIBB,61.93
1017491,Nasdaq:SEEL,173.47
1017648,,0
1017673,NYSE:DVD,0
1017712,NASDAQ:HOTT,0
1017793,NASDAQ:SNBC,0
1017907,NYSE:FAC,0
1017968,NASDAQ:EDGW,0
1018003,NYSE:IM,0
1018035,,0
1018074,,0
1018152,NASDAQ:CASL,0
1018164,Nasdaq:WLFC,55.45
1018332,NYSE MKT:ID,0
1018399,Nasdaq:EBTC,35.32
1018522,NYSE:CXR,0
1018705,,0
1018710,,0
1018724,Nasdaq:AMZN,84.92
1018840,NYSE:ANF,21.71
1018848,,0
1018871,,0
1018946,NASDAQ:STNR,0
1018963,NYSE:ATI,28.72
1018979,Nasdaq:AMSF,50.63
1019034,Nasdaq:BKYI,13.63
1019272,NASDAQ:ERS,0
1019361,NASDAQ:RSTI,0
1019654,,0
1019695,NASDAQ:ARQL,0
1019737,NYSE:NCI,0
1019787,,0
1019849,NYSE:PAG,115.61
1019883,,0
1020214,Nasdaq:CERS,3.88
1020265,NASDAQ:TSG,0
1020359,,0
1020416,NYSE:MWW,0
1020569,NYSE:IRM,50.21
1020579,NASDAQ:OMTL,0
1020710,Nasdaq:DXPE,26.86
1020859,NYSE:UNFI,37.95
1020862,,0
1021096,Nasdaq:TRKA,0
1021162,NYSE:TGI,10.72
1021270,NASDAQ:BBQ,0
1021352,,0
1021561,NYSE:NUS,39.61
1021604,NASDAQ:OTIV,0
1021635,NYSE:OGE,39.1
1021860,NYSE:NOV,19.59
1021991,NASDAQ:TISA,0
1022079,NYSE:DGX,151.45
1022191,,0
1022198,,0
1022225,NASDAQ:OPLK,0
1022321,NYSE:GEL,9.43
1022329,,0
1022368,NASDAQ:SHF,0
1022408,Nasdaq:PLUS,43.27
1022437,,0
1022469,NYSE:DEL,0
1022505,OTC:NSCT,0
1022509,,0
1022646,NASDAQ:UPLM,0
1022652,Nasdaq:INSG,8.46
1022671,Nasdaq:STLD,101.54
1022807,,0
1022837,NYSE:SMFG,6.87
1022899,Nasdaq:PTIXW,1.84
1022959,,0
1022964,,0
1022974,,0
1023024,Nasdaq:ANIP,38.11
1023128,NYSE:LAD,199.87
1023131,NYSE:CVD,0
1023313,Nasdaq:FORR,33.28
1023364,NASDAQ:AUTO,0
1023422,,0
1023459,Nasdaq:SLP,37.23
1023512,NYSE:DRD,6.78
1023514,NYSE:HMY,3.26
1023516,,0
1023549,Nasdaq:XTLB,1.35
1023731,Nasdaq:EGHT,4.62
1023734,NYSE:BPZRQ,0
1023745,,0
1023860,NASDAQ:SSFN,0
1023994,Nasdaq:SGBX,13.54
1023996,NYSE:RIC,0
1024022,,0
1024095,,0
1024149,,0
1024305,NYSE:COTY,7.78
1024478,NYSE:ROK,250.66
1024519,NYSE:CNH,15.84
1024628,,0
1024657,NASDAQ:WSTC,0
1024672,Nasdaq:ELTK,3.98
1024678,,0
1024725,NYSE:TEN,0
1024732,NASDAQ:IGTE,0
1024787,,0
1024795,NYSE:HLIO,52.54
1025134,,0
1025378,NYSE:WPC,78.33
1025536,,0
1025573,,0
1025835,Nasdaq:EFSC,47.35
1025996,NYSE:KRC,38.34
1026311,NASDAQ:MMSY,0
1026380,,0
1026655,AMEX:CMT,0
1026662,Nasdaq:CLWT,1.42
1026785,Nasdaq:HIHO,2.25
1026819,,0
1026980,Nasdaq:APWC,1.24
1027108,,0
1027207,NASDAQ:EPIQ,0
1027258,NASDAQ:OKSB,0
1027362,,0
1027552,NYSE:BSAC,15.37
1027664,Nasdaq:ESLT,168.45
1027752,,0
1027838,Nasdaq:TCMD,11.4
1027884,NYSE:CBI,0
1028065,,0
1028087,NASDAQ:ADPI,0
1028122,,0
1028153,,0
1028205,,0
1028215,NYSE:KMG,0
1028318,,0
1028358,,0
1028361,,0
1028442,,0
1028734,NASDAQ:COBZ,0
1028918,Nasdaq:PPBI,31.63
1028954,NASDAQ:SBBX,0
1029023,NASDAQ:SYNM,0
1029125,Nasdaq:PBLA,0
1029142,Nasdaq:DVAX,10.93
1029145,NASDAQ:GOGL,8.5
1029199,Nasdaq:EEFT,87.96
1029581,NASDAQ:MDSY,0
1029730,NYSE:LTS,0
1029744,Nasdaq:SOFO,0
1029784,,0
1029800,NYSE:UBA,0
1030022,NYSE:CLSP,0
1030048,,0
1030058,,0
1030192,AMEX:IDR,0
1030206,NASDAQ:VASC,0
1030339,,0
1030469,NYSE:OFG,26.39
1030471,Nasdaq:UTSI,4.35
1030561,,0
1030653,,0
1030749,NYSE:GLFMQ,0
1030894,NYSE:CLS,10.83
1030997,Nasdaq:WILC,14.42
1031029,NYSE:SRT,0
1031203,NYSE:GPI,170.59
1031235,Nasdaq:SELF,4.91
1031283,NASDAQ:ENTU,0
1031296,NYSE:FE,41.01
1031308,Nasdaq:BSY,37.1
1031316,AMEX:FSP,0
1031516,NASDAQ:MSLI,0
1031623,Nasdaq:GIFI,4.67
1031911,,0
1031951,,0
1032033,Nasdaq:SLM,57.5
1032208,NYSE:SRE,78.64
1032220,NYSE:MMS,71.6
1032761,NASDAQ:KEYN,0
1032975,Nasdaq:LOGI,58.49
1033012,NYSE:FBC,0
1033025,,0
1033032,NASDAQ:SVLF,0
1033767,NYSE:UMC,6.89
1033864,,0
1033905,NASDAQ:LMNX,0
1034054,Nasdaq:SBAC,277.46
1034397,,0
1034592,,0
1034665,NYSE:MHD,11.74
1034669,NASDAQ:FSCI,0
1034670,NYSE:ALV,75.7
1034760,AMEX:WYY,0
1034764,,0
1034842,Nasdaq:RIGL,1.26
1034867,,0
1034957,Nasdaq:CRESW,5.6
1035002,NYSE:VLO,119.71
1035092,Nasdaq:SHBI,17.2
1035201,NYSE:CWT,60.57
1035267,Nasdaq:ISRG,261.01
1035271,,0
1035354,Nasdaq:ELOX,0
1035443,NYSE:ARE,144.11
1035632,,0
1035656,,0
1035700,,0
1035748,NASDAQ:CALD,0
1035770,,0
1035975,,0
1035976,Nasdaq:FNCB,8.21
1035983,NYSE:FIX,116.7
1035985,,0
1036044,Nasdaq:INVE,6.92
1036070,NASDAQ:STEL,0
1036141,NASDAQ:CORV,0
1036188,NASDAQ:QADA,0
1036262,AMEX:INTT,0
1036290,,0
1036296,,0
1036419,,0
1036425,,0
1036584,,0
1036848,AMEX:MPU,0
1036960,NASDAQ:FCS,0
1037016,NASDAQ:NIHD,0
1037038,NYSE:RL,103.02
1037067,,0
1037271,,0
1037330,,0
1037390,Nasdaq:INDT,0
1037540,NYSE:BXP,66.52
1037628,,0
1037643,NASDAQ:PRTK,0
1037646,NYSE:MTD,1397.93
1037676,NYSE:ARCH,138.98
1037737,,0
1037760,NASDAQ:CPHD,0
1037827,,0
1037834,,0
1037868,NYSE:AME,136.98
1037962,NYSE:CGG,0
1037976,NYSE:JLL,155.07
1038074,Nasdaq:SLAB,133.02
1038083,,0
1038133,NASDAQ:HSKA,0
1038143,NYSE:ORAN,9.76
1038186,NYSE:MHN,10.21
1038190,NYSE:MUH,0
1038205,NASDAQ:OZRK,0
1038280,NYSE:TUC,0
1038357,NYSE:PXD,218.07
1038523,NASDAQ:TANNZ,0
1038572,NYSE:CBD,0
1038683,Nasdaq:RYAAY,76.31
1038773,NYSE:SMBK,27.66
1039065,Nasdaq:OSIS,79.19
1039151,NASDAQ:KNDL,0
1039171,NYSE:NTL,0
1039198,,0
1039208,,0
1039280,Nasdaq:NTWK,3.2
1039387,,0
1039399,Nasdaq:FORM,22.56
1039446,,0
1039454,NASDAQ:ISBC,0
1039684,NYSE:OKE,63.37
1039759,,0
1039765,NYSE:ING,11.88
1039828,NYSE:AEL,0
1039889,,0
1040022,,0
1040130,Nasdaq:PETS,17.74
1040161,Nasdaq:PXLW,1.4
1040240,NYSE MKT:IPB,0
1040416,,0
1040470,Nasdaq:AEHR,22.59
1040570,NASDAQ:GEOY,0
1040593,NASDAQ:CRZO,0
1040666,,0
1040719,NYSE:DHCPQ,0
1040799,,0
1040829,NYSE:RHP,85.3
1040850,,0
1040853,,0
1040896,Nasdaq:IDN,2.01
1040956,,0
1040971,NYSE:SLG,33.15
1040973,NASDAQ:MBAY,0
1041024,Nasdaq:RMTI,0.99
1041061,NYSE:YUM,128.38
1041130,NYSE:DIA,0
1041177,,0
1041179,NASDAQ:PBIX,0
1041255,,0
1041318,,0
1041368,Nasdaq:RVSB,7.42
1041379,NASDAQ:PLKI,0
1041429,NASDAQ:ANNB,0
1041514,Nasdaq:LSAK,3.55
1041550,NASDAQ:HFBC,0
1041623,,0
1041652,,0
1041657,Nasdaq:UONE,4.84
1041668,NYSE:ZNH,0
1041792,NYSE:ELP,5.5
1041803,Nasdaq:PSMT,60.93
1041859,Nasdaq:PLCE,36.95
1041934,Nasdaq:EDAP,10.3
1041954,,0
1041970,,0
1042046,NYSE:AFG,132.43
1042068,,0
1042074,Nasdaq:CBAY,0
1042091,,0
1042134,NASDAQ:CHRD,131.36
1042162,,0
1042185,,0
1042187,Nasdaq:CTIB,1.01
1042282,,0
1042291,,0
1042323,,0
1042431,,0
1042521,,0
1042729,Nasdaq:MBWM,32.97
1042776,NYSE:PDM,8.83
1042799,,0
1042810,NYSE:EQY,0
1042893,NYSE:DRQ,23.25
1043000,NYSE:SNDA,12.04
1043082,,0
1043134,,0
1043186,Nasdaq:SLNG,5.13
1043219,NYSE:NLY,21.38
1043236,,0
1043277,Nasdaq:CHRW,93.51
1043310,NASDAQ:STGC,0
1043337,NYSE:SRI,21.35
1043509,NYSE:SAH,47.33
1043533,NYSE:ABVT,0
1043604,NYSE:JNPR,31.67
1043639,,0
1043769,,0
1043892,,0
1043961,NASDAQ:PRPO,11.54
1044391,,0
1044435,,0
1044577,NASDAQ:CPSL,0
1044777,Nasdaq:OSPN,11.65
1044865,,0
1044942,,0
1045080,NASDAQ:LTRY,4.84
1045126,NYSE:MUC,10.75
1045280,,0
1045425,NYSE:RFT,0
1045450,NYSE:EPR,39.51
1045520,NYSE:CM,39.81
1045597,,0
1045598,,0
1045609,NYSE:PLD,112.07
1045739,,0
1045742,Nasdaq:LIVE,23.7
1045769,NYSE:HYC,0
1045810,Nasdaq:NVDA,16.25
1045828,,0
1045829,NYSE:VHS,0
1045986,Nasdaq:FORTY,76.43
1046025,Nasdaq:HFWA,30.57
1046029,NYSE:PGZ,10.65
1046050,Nasdaq:TSBK,32.71
1046102,NYSE:RBA,54.59
1046131,,0
1046179,NYSE:TSM,76.1
1046191,,0
1046203,NASDAQ:GFED,0
1046207,,0
1046257,NYSE:INGR,97.13
1046311,NYSE:CHH,112.67
1046327,NASDAQ:RNWK,0
1046558,,0
1046568,Nasdaq:PRDO,13.9
1046578,,0
1046587,NASDAQ:PEDE,0
1046607,,0
1046692,,0
1046832,,0
1046880,,0
1046995,NYSE MKT:EMAN,0
1047040,NASDAQ:BITE,0
1047073,,0
1047113,,0
1047127,Nasdaq:AMKR,24.47
1047170,NASDAQ:EVBS,0
1047188,,0
1047202,,0
1047262,,0
1047335,AMEX:NHC,0
1047340,NYSE:FDP,26.07
1047406,,0
1047427,,0
1047459,NYSE:PPX,0
1047537,,0
1047600,,0
1047699,NYSE:KG,0
1047714,,0
1047716,NYSE:LFL,0
1047747,,0
1047862,NYSE:ED,94.85
1047884,NYSE:ANH,0
1048044,,0
1048064,NYSE:YZC,0
1048135,,0
1048142,,0
1048268,Nasdaq:IESC,31.29
1048286,Nasdaq:MAR,151.37
1048477,Nasdaq:BMRN,106.61
1048611,,0
1048685,,0
1048693,,0
1048695,Nasdaq:FFIV,141.72
1048740,,0
1048767,,0
1048796,,0
1048911,NYSE:FDX,168.78
1049049,,0
1049129,,0
1049210,,0
1049480,,0
1049502,Nasdaq:MKSI,80.72
1049505,NYSE:UDWKQ,0
1049521,Nasdaq:MRCY,43.1
1049535,,0
1049606,AMEX:CIX,0
1049659,NYSE:SID,2.59
1049758,,0
1049782,Nasdaq:BRKL,13.54
1049889,,0
1049897,,0
1049984,,0
1050007,,0
1050025,,0
1050080,,0
1050132,,0
1050140,Nasdaq:DSGX,68.41
1050167,,0
1050180,,0
1050372,,0
1050377,Nasdaq:CNXN,48.7
1050441,Nasdaq:EGBN,42.62
1050446,Nasdaq:MSTR,170.21
1050504,,0
1050550,,0
1050686,,0
1050690,,0
1050692,,0
1050743,Nasdaq:PGC,36.59
1050776,,0
1050797,Nasdaq:COLM,83.91
1050808,,0
1050825,NYSE:SCS,6.25
1050891,,0
1050894,,0
1050915,NYSE:PWR,142.36
1050992,,0
1050996,,0
1051000,,0
1051003,NYSE:DSU,9.37
1051004,NYSE:MUC,10.75
1051009,,0
1051067,,0
1051114,,0
1051118,,0
1051251,,0
1051285,,0
1051343,Nasdaq:CWBC,20.32
1051357,,0
1051379,,0
1051381,,0
1051430,,0
1051431,,0
1051470,NYSE:CCI,133.21
1051490,,0
1051512,NYSE:TDS,9.96
1051514,Nasdaq:SSKN,9.06
1051556,,0
1051591,,0
1051627,Nasdaq:AXTI,4.48
1051741,NASDAQ:FNFG,0
1051825,,0
1051848,,0
1051871,,0
1051904,,0
1051964,,0
1052100,NYSE:WDR,0
1052102,,0
1052196,,0
1052245,,0
1052246,,0
1052257,NYSE MKT:ZTM,0
1052262,,0
1052274,,0
1052327,,0
1052357,,0
1052439,,0
1052489,,0
1052547,,0
1052593,,0
1052595,NYSE:RLH,0
1052637,,0
1052648,NASDAQ:CNXCV,0
1052667,,0
1052752,NYSE:GTY,34.49
1052773,,0
1052837,,0
1052914,,0
1052958,,0
1052994,,0
1053008,NASDAQ:JST,0
1053092,NASDAQ:GLDI,149.53
1053148,,0
1053178,,0
1053256,NYSE:TRTN,0
1053270,NASDAQ:STXSW,0
1053352,Nasdaq:HTBK,13.03
1053374,NASDAQ:IPAS,0
1053384,,0
1053507,NYSE:AMT,209.62
1053532,NYSE:LHO,0
1053584,Nasdaq:MCBC,10.71
1053650,NYSE:OME,0
1053691,Nasdaq:CRVO,8.7
1053706,Nasdaq:CRAI,114
1053947,NYSE:GMK,0
1053988,NYSE:MUJ,11.29
1054000,,0
1054056,,0
1054070,,0
1054131,,0
1054183,,0
1054298,,0
1054303,,0
1054374,NASDAQ:BRCM,0
1054396,,0
1054422,,0
1054538,,0
1054579,NASDAQ:HAST,0
1054588,,0
1054709,,0
1054721,Nasdaq:BSQR,0
1054748,,0
1054833,NYSE:CVH,0
1054836,,0
1054853,,0
1054905,Nasdaq:IOSP,104.78
1055160,NYSE:MFA,10.74
1055231,,0
1055246,,0
1055286,,0
1055454,,0
1055455,,0
1055458,,0
1055616,NYSE MKT:BGD,0
1055617,NYSE:MWG,0
1055684,,0
1055726,Nasdaq:INO,18.72
1055870,,0
1056086,,0
1056087,NYSE:MNI,0
1056093,,0
1056218,NYSE:CPV,0
1056239,NYSE:LLL,0
1056285,Nasdaq:KIRK,3.62
1056288,NYSE:FHI,35.76
1056294,,0
1056312,,0
1056358,Nasdaq:MTEX,20.87
1056562,,0
1056673,,0
1056696,Nasdaq:MANH,118.94
1056794,,0
1056811,,0
1056865,,0
1056880,,0
1056903,NYSE:AWR,92.48
1056904,,0
1056923,NASDAQ:DTLK,0
1056943,Nasdaq:PFIS,52.15
1057007,,0
1057024,,0
1057047,,0
1057060,NYSE:HZO,31
1057083,Nasdaq:PCTI,0
1057187,,0
1057207,,0
1057352,Nasdaq:CSGP,77.16
1057377,,0
1057379,Nasdaq:HCKT,20.03
1057436,NYSE:BEE,0
1057489,,0
1057507,,0
1057561,,0
1057637,,0
1057672,,0
1057689,NYSE:LSE,0
1057695,,0
1057698,,0
1057706,NYSE:FBP,12.67
1057708,NASDAQ:GAI,0
1057709,,0
1057725,NYSE:NEFF,0
1057746,,0
1057758,,0
1057861,NYSE:DHF,2.25
1057876,,0
1057877,NYSE:IDA,106.34
1057949,,0
1057971,Nasdaq:NFBK,15.29
1057997,NASDAQ:ARMH,0
1058090,NYSE:CMG,1414.98
1058154,,0
1058177,,0
1058234,NYSE:MUS,0
1058239,NYSE:HIX,20.51
1058254,,0
1058283,,0
1058289,,0
1058290,Nasdaq:CTSH,54.98
1058299,NASDAQ:LIOX,0
1058307,Nasdaq:NXPL,1.35
1058430,,0
1058438,,0
1058441,,0
1058444,NASDAQ:SVVS,0
1058539,,0
1058623,Nasdaq:CMLS,6.96
1058690,NASDAQ:WBCO,0
1058703,,0
1058802,,0
1058811,Nasdaq:IMMR,7.65
1058867,NYSE:GNTY,35.55
1058959,,0
1058973,NASDAQ:FCVA,0
1058986,,0
1059024,,0
1059078,,0
1059130,,0
1059142,NYSE:GHI,18.56
1059155,,0
1059213,NYSE:DNI,0
1059262,Nasdaq:SP,0
1059280,,0
1059341,NYSE:IHR,0
1059363,,0
1059386,NYSE:VVR,3.7
1059404,,0
1059420,,0
1059421,,0
1059556,NYSE:DNB,278.32
1059562,NASDAQ:LMIA,0
1059574,,0
1059581,,0
1059706,,0
1059763,NASDAQ:ADGF,0
1059790,NASDAQ:POZN,0
1059920,,0
1059976,,0
1060009,NYSE:KND,0
1060024,,0
1060219,Nasdaq:SAL,0
1060233,,0
1060259,NYSE:LXK,0
1060311,,0
1060326,,0
1060390,,0
1060391,NYSE:RSG,129.65
1060392,NYSE:HYF,0
1060426,NYSE:AXN,0
1060439,,0
1060490,,0
1060523,NASDAQ:CFNL,0
1060531,,0
1060558,,0
1060595,,0
1060736,Nasdaq:SGEN,127.63
1060753,,0
1060767,NASDAQ:GNVC,0
1060770,,0
1060801,,0
1060822,NYSE:CRI,69.46
1060824,,0
1060939,,0
1060955,Nasdaq:ICLR,189.51
1060964,,0
1060990,NYSE:KWKAQ,0
1061027,Nasdaq:VIRX,1.72
1061068,,0
1061069,AMEX:AWX,0
1061164,OTC:HVAC,0
1061219,NYSE:EPD,23.48
1061261,,0
1061310,NASDAQ:MLTX,9.35
1061322,NASDAQ:GLBC,0
1061353,AMEX:DHY,0
1061393,NYSE:CHG,0
1061399,,0
1061506,NYSE:GRM,0
1061514,NYSE:PKD,0
1061554,,0
1061574,NYSE:GIB,85.08
1061580,,0
1061583,,0
1061630,NYSE:BXMT,22.26
1061646,,0
1061692,,0
1061736,NYSE:FMX,75.81
1061762,,0
1061786,,0
1061857,,0
1061859,,0
1061894,NYSE:GIL,26.87
1061895,,0
1061915,,0
1061983,Nasdaq:CYTK,44.02
1062019,,0
1062047,NYSE:CVG,0
1062157,,0
1062184,,0
1062216,,0
1062231,NYSE:AXL,8.09
1062292,NYSE:XOXO,0
1062438,NASDAQ:PULB,0
1062449,NASDAQ:BWLD,0
1062478,NASDAQ:BIRT,0
1062579,Nasdaq:DOX,86.9
1062606,,0
1062613,NASDAQ:FRP,0
1062621,,0
1062814,NYSE:RHAYY,0
1062822,Nasdaq:LXRX,2.03
1062978,NYSE:HHY,0
1063085,,0
1063193,,0
1063199,,0
1063251,,0
1063257,,0
1063259,AMEX:DNN,0
1063344,NYSE:HT,0
1063494,NYSE:KBW,0
1063527,,0
1063537,Nasdaq:RIBT,0
1063561,,0
1063761,NYSE:SPG,115.62
1063880,,0
1063918,,0
1063921,,0
1063980,,0
1064015,,0
1064060,NASDAQ:RTLX,0
1064063,,0
1064236,,0
1064535,,0
1064648,,0
1064728,NYSE:BTU,28.59
1064863,NYSE:AGP,0
1065023,,0
1065034,NASDAQ:LAVA,0
1065059,AMEX:LEU,0
1065078,AMEX:NTIP,0
1065087,NASDAQ:AMRI,0
1065088,Nasdaq:EBAY,41.34
1065120,,0
1065253,,0
1065280,Nasdaq:NFLX,288.3
1065298,,0
1065331,,0
1065332,NASDAQ:EGOV,0
1065633,,0
1065696,Nasdaq:LKQ,52.73
1065736,,0
1065748,,0
1065837,NYSE:SKX,40.96
1065857,,0
1065860,NASDAQ:LIME,0
1065865,NYSE:JNS,0
1065869,,0
1065910,,0
1065984,,0
1066010,,0
1066026,NASDAQ:CNQR,0
1066104,NYSE:CEB,0
1066107,NYSE MKT:EP,0
1066114,,0
1066116,NYSE:TSU,0
1066119,NYSE:VIV,6.93
1066122,,0
1066123,,0
1066124,,0
1066134,NASDAQ:COCO,13.42
1066194,Nasdaq:EGAN,8.72
1066254,,0
1066287,,0
1066605,Nasdaq:HSII,27.68
1066684,OTC:TGLO,0
1066774,,0
1066808,,0
1066833,,0
1066923,Nasdaq:FTFT,2.7
1066930,,0
1067206,,0
1067294,Nasdaq:CBRL,95.09
1067386,,0
1067489,,0
1067491,NYSE:INFY,17.88
1067588,,0
1067701,NYSE:URI,351.25
1067797,,0
1067839,NASDAQ:QQQ,269.75
1067983,BRK.A,455280
1068044,,0
1068144,,0
1068169,,0
1068292,,0
1068717,NYSE:RTI,0
1068784,,0
1068796,,0
1068848,,0
1068851,NYSE:PB,68.49
1068874,,0
1068875,Nasdaq:BCOR,0
1068885,,0
1068887,,0
1068897,OTC:FXBY,0
1068963,NYSE:TLI,0
1069157,Nasdaq:EWBC,63.57
1069183,Nasdaq:AXON,167.57
1069201,,0
1069202,NYSE:LII,244.88
1069249,,0
1069258,NASDAQ:KTOS,9.32
1069308,Nasdaq:ACER,0
1069394,AMEX:FSI,0
1069450,,0
1069469,,0
1069502,,0
1069530,Nasdaq:SAVA,38.1
1069533,Nasdaq:RGCO,22.24
1069546,,0
1069602,,0
1069665,,0
1069669,,0
1069822,,0
1069878,NYSE:TREX,42.02
1069899,Nasdaq:PAHC,12.73
1069996,OTC:FNHCQ,0
1070042,,0
1070045,,0
1070050,Nasdaq:APCX,1.4
1070052,,0
1070081,Nasdaq:PTCT,38.19
1070134,BATS:MINN,22.07
1070190,NASDAQ:ONFC,0
1070235,NYSE:BB,4.11
1070243,NASDAQ:PEBO,28.12
1070259,,0
1070296,Nasdaq:FCAP,23.57
1070304,NYSE:IX,79
1070321,,0
1070336,NASDAQ:ACHN,0
1070380,,0
1070394,,0
1070412,NYSE:CEIX,70.18
1070423,Nasdaq:PAA,11.42
1070494,Nasdaq:ACAD,15.1
1070517,,0
1070523,,0
1070524,Nasdaq:GCBC,33.8
1070680,Nasdaq:CFBK,22.45
1070698,NASDAQ:RPTP,0
1070699,,0
1070732,NYSE:EVF,5.28
1070750,Nasdaq:HST,16.78
1070763,,0
1070945,,0
1070985,NYSE:CXW,11.98
1071058,Nasdaq:ABST,0
1071189,,0
1071236,Nasdaq:RRBI,50.22
1071255,Nasdaq:GDEN,37.99
1071321,NYSE:TKC,4.61
1071341,,0
1071342,,0
1071346,,0
1071371,NYSE:CIB,25.88
1071411,,0
1071438,NYSE:BAK,8.57
1071486,,0
1071620,,0
1071625,NASDAQ:DOVR,0
1071739,NYSE:CNC,81.42
1071760,,0
1071775,,0
1071806,,0
1071876,,0
1071899,NYSE:MUE,9.91
1071941,NYSE:KADR,0
1071993,NYSE MKT:MCF,0
1072313,,0
1072343,,0
1072627,NYSE:KFS,7.12
1072688,,0
1072765,,0
1072780,,0
1072815,,0
1072847,,0
1072886,,0
1073404,NYSE:GGB,4.46
1073429,NASDAQ:USCR,0
1073475,NASDAQ:CZFC,0
1073508,,0
1073773,,0
1073794,,0
1073965,,0
1074530,,0
1074540,NYSE:EVN,10.02
1074676,,0
1074681,,0
1074686,NYSE MKT:EVO,0
1074692,AMEX:CEV,0
1074767,,0
1074769,NYSE:NAN,10.65
1074772,NASDAQ:LPNT,0
1074828,AMEX:KNW,0
1074871,Nasdaq:MODD,2.41
1074874,,0
1074902,Nasdaq:LCNB,17.03
1074908,,0
1074909,,0
1074927,,0
1074952,NYSE:NAC,10.94
1075056,,0
1075088,,0
1075124,NYSE:TRI,115.94
1075343,,0
1075415,Nasdaq:DHC,12.3
1075531,Nasdaq:BKNG,1931.44
1075607,NYSE:TCP,0
1075656,NASDAQ:IGOI,0
1075706,Nasdaq:CIZN,0
1075736,Nasdaq:CXDO,1.79
1075880,Nasdaq:KZIA,0.52
1076016,,0
1076038,,0
1076055,,0
1076167,NASDAQ:ADLR,0
1076195,NYSE:LTM1,0
1076378,NYSE:CX,4.06
1076405,NYSE:PBG,0
1076411,,0
1076481,NASDAQ:SQNM,0
1076582,,0
1076641,,0
1076682,Nasdaq:PTE,0
1076700,NASDAQ:KITDQ,0
1076732,,0
1076770,,0
1076930,Nasdaq:NOVT,138.61
1076939,NASDAQ:SKBI,0
1077009,,0
1077183,Nasdaq:NEO,10.38
1077370,NASDAQ:PTNT,0
1077428,Nasdaq:TCBI,55.07
1077552,,0
1077618,NASDAQ:OBAS,0
1077634,,0
1077688,Nasdaq:HOFT,17.81
1077771,Nasdaq:UMPQ,0
1077866,NASDAQ:LOOK,0
1077926,,0
1077945,,0
1078006,,0
1078029,,0
1078073,,0
1078075,Nasdaq:NTCT,32.86
1078099,NASDAQ:MEET,0
1078217,NYSE:AUQ,0
1078259,,0
1078271,Nasdaq:EXTR,18.53
1078276,,0
1078284,,0
1078292,,0
1078295,,0
1078383,NASDAQ:IPT,0
1078404,,0
1078425,,0
1078577,,0
1078982,,0
1079023,,0
1079028,,0
1079270,,0
1079459,NYSE:DPZ,356.33
1079577,NYSE:SFG,0
1079786,,0
1079880,,0
1080014,Nasdaq:INVA,12.76
1080029,,0
1080034,,0
1080056,NASDAQ:TST,0
1080063,,0
1080131,,0
1080187,,0
1080205,,0
1080224,,0
1080232,,0
1080280,,0
1080290,,0
1080306,,0
1080319,Nasdaq:ELYS,0
1080327,,0
1080340,Nasdaq:LOAN,5.66
1080359,,0
1080360,,0
1080448,OTC:PGOL,0
1080558,,0
1080627,,0
1080657,Nasdaq:SQFT,18.22
1080667,NASDAQ:DITC,0
1080709,NASDAQ:ARNA,0
1080720,NYSE:GUT,7.25
1080747,,0
1080764,,0
1080784,,0
1080866,NYSE:RATE,0
1081004,,0
1081015,,0
1081078,NASDAQ:ATNY,0
1081154,,0
1081172,,0
1081182,,0
1081202,,0
1081206,,0
1081207,,0
1081290,,0
1081393,,0
1081394,,0
1081404,,0
1081614,,0
1081661,,0
1081665,,0
1081745,AMEX:INLX,0
