CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date
704532,NYSE:ONTO,71.05
704562,Nasdaq:CDMO,14.46
704693,,0
705432,Nasdaq:SBSI,37.25
706129,Nasdaq:HBNC,17.22
706698,Nasdaq:UTMD,83.38
706863,Nasdaq:UNB,25.6
706874,NASDAQ:PLMT,0
707179,Nasdaq:ONB,25.94
707209,NYSE MKT:PRK,0
707388,Nasdaq:STRR,9.72
707511,OTC:RGRX,0
707549,Nasdaq:LRCX,433.04
707605,Nasdaq:ASRV,3.97
707886,NASDAQ:UCFC,0
708781,Nasdaq:CASS,33.72
708818,Nasdaq:NXGN,0
708819,NYSE:MDR,0
708821,NYSE:PAR,34.73
708955,Nasdaq:FFBC,19.79
709283,Nasdaq:QMCO,1.55
709337,Nasdaq:FMNB,15.09
709804,NASDAQ:SXCL,0
709878,NYSE:UAM,0
709942,NYSE:GIW,0
710752,NYSE:SBR,64.91
710807,NASDAQ:ATGI,0
710846,NASDAQ:FSIN,0
711039,,0
711065,NASDAQ:AMCC,0
711377,Nasdaq:NEOG,22.94
711404,Nasdaq:COO,75.99
711665,NASDAQ:PHMD,0
711669,Nasdaq:CBAN,15.85
711772,Nasdaq:CATC,81.72
712034,NYSE:ACCO,6.73
712515,Nasdaq:EA,130.39
712534,Nasdaq:FRME,36.71
712537,NYSE:FCF,13.47
712770,NYSE:OLP,25.36
712771,Nasdaq:CNOB,25.41
712843,NASDAQ:ELXS,0
713095,NASDAQ:FFKT,0
713425,Nasdaq:AMSWA,16
713671,NASDAQ:DNBF,0
713676,NYSE:PNC,156.49
714256,Nasdaq:SMTI,20
714284,NASDAQ:SORL,0
714310,Nasdaq:VLY,24.09
714395,Nasdaq:GABC,36.58
714530,NASDAQ:NBBC,0
714562,Nasdaq:THFF,44.91
714655,NASDAQ:BIIBV,0
715072,NYSE:RNST,28.99
715153,NYSE:HMC,25.02
715273,,0
715446,Nasdaq:ANIX,3.19
715579,Nasdaq:ACNB,34.85
715787,Nasdaq:TILE,12.25
715957,NYSE:D,74.58
716133,,0
716314,NYSE:GHM,7.16
716605,Nasdaq:PWOD,23.4
716634,Nasdaq:RDI,19.94
716643,Nasdaq:RGS,13.2
716646,NASDAQ:CLDA,0
717423,NYSE:MUR,34.18
717538,Nasdaq:AROW,30.34
717605,NYSE:HXL,49.97
717720,Nasdaq:VALU,56.21
717806,Nasdaq:FUSB,10.75
717826,NASDAQ:ERIC,7.65
717954,NYSE:UNF,157.52
718332,Nasdaq:RAVE,1.07
718573,,0
718877,Nasdaq:ATVI,75.99
718924,NASDAQ:SPAN,0
718937,Nasdaq:STAA,63.56
718940,NYSE:BCE,48.46
719135,Nasdaq:APYX,5.59
719143,NASDAQ:ALNC,0
719164,NYSE:SGK,0
719209,NASDAQ:ISRL,0
719220,Nasdaq:STBA,28.12
719245,NYSE:WBK,0
719402,NASDAQ:FXNC,18.44
719413,NYSE:HL,4.43
719733,Nasdaq:KTCC,4.6
719739,Nasdaq:SIVB,0
719866,NASDAQ:ACAT,0
719955,NYSE:WSM,119.61
720002,NASDAQ:MSFG,0
720005,NYSE:RJF,90.01
720154,Nasdaq:NOTV,11.83
720327,,0
720500,Nasdaq:ASYS,7.57
720672,NYSE:SF,56.66
720858,Nasdaq:ITIC,152.61
720875,Nasdaq:DYNT,3.22
721237,NASDAQ:NLCI,0
721371,NYSE:CAH,51.49
721447,NYSE:CAW,0
721683,NYSE:TSS,0
721693,Nasdaq:CREG,3.07
721994,Nasdaq:LKFN,67.46
722079,NYSE:TRA,0
722104,NASDAQ:SVNTQ,0
722256,NYSE:HVB,0
722313,Nasdaq:NSYS,11.95
722392,NASDAQ:PLNR,0
722572,Nasdaq:FKWL,3.29
722617,,0
722692,NASDAQ:SCAI,0
722723,NYSE:HGR,0
722830,NASDAQ:IMMU,0
723125,Nasdaq:MU,56.8
723188,NYSE:CBU,62.46
723254,Nasdaq:CTAS,358.42
723458,NASDAQ:STBC,0
723531,Nasdaq:PAYX,116.28
723533,OTC:EXGP,0
723603,NYSE:CULP,5.11
723612,Nasdaq:CAR,159.84
723646,Nasdaq:FRAF,29.78
723906,NASDAQ:MRDG,0
723916,NASDAQ:EBSB,0
724004,Nasdaq:MLAB,188.9
724606,NASDAQ:PNRA,0
724742,AMEX:TPHS,0
724910,NASDAQ:NVEC,47.65
725363,AMEX:CVM,0
725876,NASDAQ:FNCX,0
726513,NYSE:TRCO,0
726514,NASDAQ:ESIO,0
726517,NASDAQ:MBVT,0
726601,Nasdaq:CCBG,27.76
726603,NASDAQ:QUSA,0
726728,NYSE:O,65.47
726854,Nasdaq:CHCO,80.05
726958,Nasdaq:CASY,184.25
726990,NASDAQ:AWBCQ,0
727207,Nasdaq:AXDX,8.74
727273,Nasdaq:CDZI,15.89
727346,OTC:GBCS,0
728249,NASDAQ:INPHQ,0
728303,NYSE:CRV,0
728331,NASDAQ:STRN,0
728387,AMEX:CATX,0
728535,NASDAQ:JBHT,158.73
729153,NYSE:RBS,0
729237,NYSE:PKY,0
729580,Nasdaq:BELFA,21.5
729922,NASDAQ:OSIP,0
729986,Nasdaq:UBSI,34.95
730000,NASDAQ:SUPX,0
730255,Nasdaq:CAMP,0
730263,NYSE:THO,72.97
730272,Nasdaq:RGEN,145.85
730464,NYSE:ATGE,32.03
730708,Nasdaq:SBCF,33.3
730716,NASDAQ:ZIGO,0
731012,Nasdaq:HCSG,16.37
731653,NASDAQ:UBCP,16.15
731766,NYSE:UNH,480.32
731802,NYSE:ATO,105.47
731805,NASDAQ:PCBC,0
731890,,0
731939,NYSE:TIN,0
732026,AMEX:TRT,0
732412,NASDAQ:MBND,0
732712,NYSE:VZ,50.65
732717,NYSE:T,25.05
732834,NYSE:CLR,0
733099,NYSE:RCI,47.14
733269,NYSE:RAMP,27.55
733590,NYSE:TCI,43.2
734620,NYSE:BC,64.57
734820,,0
735016,NYSE:SCU,0
736012,Nasdaq:INTZ,75.6
736260,,0
736314,,0
736772,Nasdaq:CCNE,25.75
736822,NASDAQ:BLUD,0
737207,NASDAQ:MRNA,129.99
737210,NASDAQ:LNBB,0
737468,Nasdaq:WASH,49.1
737561,NASDAQ:UCIA,0
737758,NYSE:TTC,73.83
738214,Nasdaq:AMTX,6.03
738347,NYSE:NSC,224.2
739421,Nasdaq:CZFS,65.68
740260,NYSE:VTR,48.55
740663,Nasdaq:FLIC,17.93
740664,Nasdaq:RFIL,6.25
740694,NYSE:KDN,0
740728,NASDAQ:FPFCQ,0
740761,NASDAQ:BUCY,0
740971,Nasdaq:OPOF,24.5
741516,Nasdaq:AMNB,0
741558,,0
741815,NYSE:HH,0
742126,NASDAQ:ECOLW,0
742275,NYSE:BNV,0
742278,NYSE:RES,7.44
743238,Nasdaq:SHYF,19.2
743316,NASDAQ:MXIM,0
743367,AMEX:BHB,0
743669,NASDAQ:CY,0
743988,NASDAQ:XLNX,0
744187,NYSE:REX,29.25
744218,Nasdaq:CLDX,24.08
744452,Nasdaq:APDN,20.4
744822,,0
744825,AMEX:AMS,0
745308,NYSE:JOE,38.27
745732,Nasdaq:ROST,75.1
745981,NYSE:MSL,0
746210,Nasdaq:OBLG,5.13
746253,,0
746514,AMEX:NEN,0
746515,NYSE:EXPD,95.81
746598,NYSE:BRC,44.39
746631,,0
746834,NASDAQ:NGAS,0
746838,NYSE:UIS,11.7
747345,,0
747540,OTC:SPRS,0
748015,,0
748213,NYSE:NSAT,0
748268,Nasdaq:RCAT,2.02
748270,NASDAQ:MDCI,0
748592,Nasdaq:ERNA,9.53
748691,NYSE:KF,25.07
749037,NASDAQ:ORBK,0
749098,NYSE:MGA,57.02
749148,NASDAQ:NUROW,0
749251,NYSE:IT,233.28
749647,Nasdaq:IMNN,1.92
749660,Nasdaq:ICAD,4
750004,Nasdaq:LNW,47.97
750199,NYSE:EPL,0
750556,NYSE:STI,0
750561,NASDAQ:PLLL,0
750574,Nasdaq:AUBN,0
750577,Nasdaq:HWC,44.39
750686,Nasdaq:CAC,44.94
751364,NYSE:NNN,41.35
751365,Nasdaq:VIRC,3.96
751652,NYSE:STR,24.31
751978,Nasdaq:VICR,56.76
752431,NASDAQ:NWK,0
752642,NYSE:UMH,16.77
752714,Nasdaq:MGRC,75.44
752789,,0
753308,NYSE:NEE 6.219,72.73
753568,NYSE:EXAR,0
753772,,0
754495,,0
754673,NASDAQ:SCNB,0
754811,Nasdaq:GROW,4.42
754813,,0
755001,NYSE:UTL,52.54
755113,,0
755230,,0
756620,NYSE:BTTGY,0
756862,,0
756894,NYSE:GOLD,19.58
757011,NYSE:USG,0
758938,OTC:QBAK,0
759433,NYSE MKT:CIK,0
759828,NYSE:JHI,12.86
759866,NYSE:JHS,11.2
759944,NYSE:CFG,36.17
760326,NASDAQ:WRND,20.6
760498,Nasdaq:BANF,95.79
760730,NYSE:IOT,12.4
761238,NASDAQ:RADA,0
761648,NYSE:CDR,0
763293,,0
763532,Nasdaq:LYTS,5.53
763563,Nasdaq:CHMG,41.7
763744,NYSE:LCII,106.01
763901,Nasdaq:BPOP,78.37
763907,Nasdaq:FUNC,17.98
764038,Nasdaq:FXNC,76.97
764065,NYSE:CLF,16.76
764180,NYSE:MO,45.7
764195,Nasdaq:VBIV,22.99
764401,NYSE:IIIN,35.09
764478,NYSE:BBY,70.47
764579,NASDAQ:CASM,0
764622,NYSE:PNW,67.29
764811,NASDAQ:COB,0
764858,NYSE:FPWBQ,0
765207,NASDAQ:FNLC,28.9
766011,AMEX:CMCL,0
766421,NYSE:ALK,40.51
766701,NYSE:CMO,0
766704,NYSE:WELL,78.68
766792,Nasdaq:CVV,3.75
766829,NYSE:SJW,56.88
767405,Nasdaq:SBFG,18
767884,NASDAQ:CERE,25.21
767920,NASDAQ:PMCS,0
768251,NASDAQ:ALTR,52.34
768411,NASDAQ:CYBE,0
768835,NYSE:BIG,21.08
768899,NYSE:TBI,16.81
769218,NYSE:AEG,4.69
769397,Nasdaq:ADSK,166.88
769520,Nasdaq:MIDD,126.62
771266,Nasdaq:KOPN,1.19
771497,NYSE:ABM,41.15
771614,,0
771856,Nasdaq:CSBR,7.59
771992,NYSE:PAAS,21.43
771999,AMEX:DSS,0
772406,Nasdaq:CRUS,71.84
772572,NASDAQ:EDAC,0
772897,NASDAQ:HTCH,0
773141,NYSE:MDC,0
773840,Nasdaq:HON,180.51
773910,NYSE:AEUA,0
774415,NYSE:KING,0
774569,NASDAQ:CLDB,0
775158,NYSE:OSK,82.93
775215,Nasdaq:HBT,17.73
775368,NYSE:Y,0
775688,,0
775995,,0
776008,,0
776867,NYSE:WTM,1217.92
776901,Nasdaq:INDB,80.47
777504,,0
778164,Nasdaq:ALTO,4.47
778734,NASDAQ:MEAS,0
778946,NYSE:BXG,0
779152,Nasdaq:JKHY,174.51
779336,AMEX:IAF,0
779544,Nasdaq:ARKR,16.01
780053,NYSE:NHP,0
780118,,0
780571,Nasdaq:ITRI,47.28
783280,NYSE:DRE,53.33
783324,AMEX:VGZ,0
783325,NYSE:WEC,91.9
783412,Nasdaq:DJCO,267.5
783603,NYSE:ASI,0
783739,NASDAQ:BTFG,0
784199,NYSE:AORT,16.94
784681,NYSE:CVC,0
784977,NYSE:POR,45.64
785161,NYSE:EHC,42.92
785557,Nasdaq:DLHC,14.66
785786,Nasdaq:PLXS,78.48
785787,NASDAQ:AEPI,0
785956,Nasdaq:JJSF,132.81
785968,NYSE:MILL,0
786035,NYSE:ASG,5.27
786368,,0
786998,,0
787250,NYSE:DPL,0
787251,NYSE:CNEP,0
787253,Nasdaq:NAII,9.93
788043,NASDAQ:VWR,0
788329,Nasdaq:JOUT,61.76
788611,Nasdaq:NTRP,25
788784,NYSE:PEG,59.66
788920,Nasdaq:PDEX,15.18
788965,Nasdaq:HNRG,7.38
789019,Nasdaq:MSFT,253.74
789073,NASDAQ:BEAM,38.05
789132,NASDAQ:SPNC,0
789205,NASDAQ:CMVT,0
789356,,0
789460,NYSE:INT,22.03
789570,NYSE:MGM,27.67
789606,,0
789847,,0
789868,NYSE:ADY,0
789933,NYSE:NC,44.31
789944,NASDAQ:SNKTY,0
790051,NYSE:CSL,234.41
790359,Nasdaq:NBTB,36.77
790500,AMEX:FAX,0
790526,Nasdaq:RDNT,17.58
790703,NASDAQ:TECD,0
790816,NYSE:BDN,9.53
791450,,0
791519,NASDAQ:SPLS,0
791718,NYSE:EEA,7.18
791770,,0
791907,NASDAQ:LLTC,0
791908,Nasdaq:XOMA,25.24
791958,,0
791963,NYSE:OPY,32.6
792130,NASDAQ:DWCH,0
792468,,0
792641,NASDAQ:BRLI,0
792966,Nasdaq:FMAO,36.39
792977,NASDAQ:AMAG,0
792985,NYSE:HMA,0
792987,Nasdaq:ASTE,42.39
793040,AMEX:ECF,0
793044,NASDAQ:CKXE,0
793074,Nasdaq:WERN,37.52
793171,NYSE:VODG,0
793279,NASDAQ:CLZR,0
793524,Nasdaq:REFR,1.76
793547,NASDAQ:NAVG,0
793628,Nasdaq:CHNR,3.3
793733,Nasdaq:SKYW,20.87
793952,NYSE:HOG,31.39
794105,NASDAQ:VGSH,79.38
794154,,0
794170,NYSE:TOL,42.05
794172,Nasdaq:VIVO,0
794323,NYSE:LVLT,0
794367,NYSE:M,19.93
794447,NYSE:NEE,72.73
794458,NASDAQ:EMCG,61.31
794619,Nasdaq:AMWD,41.7
794685,NYSE:GAB,5.56
795266,NYSE:KBH,25.61
795403,NYSE:WTS,120.58
795551,NYSE:TGX,0
796343,Nasdaq:ADBE,362.99
796505,Nasdaq:CLFD,59.41
796534,Nasdaq:NKSH,32.15
796764,,0
797468,NYSE:OXY,57.87
797721,Nasdaq:VSAT,31.08
798081,Nasdaq:LAKE,15.98
798287,Nasdaq:PTSI,26.99
798354,NYSE:FI,89.26
798359,NYSE:CSR,77.75
798528,Nasdaq:OMEX,2.88
798783,NYSE:UHT,50.63
798941,Nasdaq:FCNCA,632.15
798949,NYSE:UNT,0
798985,NASDAQ:CSKI,0
799088,NASDAQ:CKEC,0
799165,NYSE:TGE,1.5
799167,Nasdaq:MRTN,16.53
799195,NYSE:USA,6.04
799231,NASDAQ:AFAM,0
799233,Nasdaq:HTLD,13.58
799288,Nasdaq:LE,10.68
799292,NYSE:MHO,36
799729,NASDAQ:PRXL,0
799850,Nasdaq:CRMT,93.78
800166,AMEX:NGD,0
800240,Nasdaq:ODP,30.25
800457,Nasdaq:DGICA,16.11
800458,NASDAQ:RENT,67.2
800459,NYSE:HAR,0
801337,NYSE:WBS,43.99
801351,NYSE:WRC,0
801529,,0
801898,NYSE:JOY,0
801961,NYSE:CMU,5.09
802356,NASDAQ:PARL,0
802481,Nasdaq:PPC,30.05
802681,NASDAQ:BMTC,0
802724,NYSE:INSV,0
802967,,0
803164,Nasdaq:COFS,20.25
803352,NYSE:CNU,0
803578,Nasdaq:WAVD,17.9
803647,NYSE:VSR,0
803649,NYSE:EQC,27.75
804116,NYSE:RVT,13.84
804123,NYSE:TWN,26.12
804212,NYSE:ARG,0
804269,NYSE:ACF,0
804328,Nasdaq:QCOM,124.39
804753,NASDAQ:CERN,0
804887,BATS:BKGI,0
805022,NYSE:BPL,0
805267,NYSE:HQH,18.06
805305,NYSE:ZQK,0
805928,Nasdaq:AXGN,8.26
806172,Nasdaq:SOTK,6.9
806279,Nasdaq:CVLY,22.49
806517,Nasdaq:PMD,6.26
806628,NYSE:DNP,10.21
806968,NYSE:WPP,50.39
807707,Nasdaq:VOXX,8.2
807863,Nasdaq:MITK,8.72
807882,Nasdaq:JACK,60
807884,NYSE:CSH,0
808047,,0
808326,Nasdaq:EMKR,33.1
808362,NYSE:BHI,0
808439,Nasdaq:TATT,5.87
808450,NYSE:NAV,0
808461,NASDAQ:GLIBA,0
809012,,0
809103,,0
809173,NYSE:MMT,4.41
809248,Nasdaq:TAST,0
809559,NYSE:TSI,4.8
809708,NYSE:EMF,12
809844,NYSE:CMU,3.22
809933,NASDAQ:EEI,0
810136,Nasdaq:PLAB,20.43
810332,Nasdaq:MESA,2.29
810829,NYSE:DRJ,0
810943,NYSE:PCF,7.21
810958,Nasdaq:CZNC,24.42
811156,NYSE:CMS,61.93
811212,Nasdaq:THMO,15.53
811240,Nasdaq:BIOL,449
811532,NYSE:FUN,40
811589,Nasdaq:FBNC,35.26
811596,Nasdaq:KALU,76.86
811641,Nasdaq:ICCC,8.37
811808,Nasdaq:SMMF,0
811809,NYSE:BHP,57.72
811830,NYSE:SOV,0
811922,NYSE:MGF,3.41
812011,NYSE:MTN,223.27
812074,NYSE:OI,14.75
812090,NYSE:ZTR,7.87
812128,NASDAQ:SAFM,0
812191,NYSE:RHB,0
812348,NASDAQ:CNBKA,0
812701,NYSE:CCC,0
812703,NASDAQ:STXN,0
812796,Nasdaq:SNGX,144.05
812801,NYSE:NUV,8.6
812900,NYSE:SKS,0
812906,NYSE:HKFI,0
813298,Nasdaq:DXLG,3.88
813562,,0
813565,NYSE MKT:PGV,0
813621,NYSE:ACO,0
813623,NYSE:SWZ,7.55
813634,,0
813639,NYSE:NSR,0
813672,Nasdaq:CDNS,148.14
813762,Nasdaq:IEP,48.66
813828,Nasdaq:PARA,26.93
813913,,0
814052,NYSE:TEF,4.82
814055,,0
814083,AMEX:CLM,0
814250,,0
814361,NYSE:TBL,0
814453,Nasdaq:NWL,18.31
814547,NYSE:FICO,385.01
814549,Nasdaq:EBIX,0
814585,NYSE:MBI,12.27
814586,Nasdaq:LWAY,4.8
814675,NASDAQ:JOSB,0
814676,Nasdaq:CPSH,3.13
814830,NASDAQ:DXPS,31.48
814853,,0
815093,NASDAQ:MGCD,0
815094,NASDAQ:ABMD,232.51
815097,NYSE:CCL,9.57
815185,NYSE:MDLG,0
815508,,0
815556,Nasdaq:FAST,49.74
816086,NASDAQ:ADVS,0
816159,NASDAQ:AIRM,0
816284,NASDAQ:CELGZ,0
816754,NYSE:ACG,0
816761,NYSE:TDC,36.82
816956,NYSE:CNMD,89.41
817129,,0
817135,NASDAQ:AIQ,21.08
817366,NASDAQ:WOOF,16.05
817473,NASDAQ:ACAS,0
817720,Nasdaq:SYNA,121.23
817979,NYSE:ACW,0
818033,Nasdaq:HRTX,2.9
818479,Nasdaq:XRAY,35.18
818633,,0
818686,NYSE:TEVA,7.68
818850,NYSE:NNY,8.31
818851,NYSE:NCA,8.38
818972,NYSE:LEO,6.33
819050,Nasdaq:FRTX,0
819220,NASDAQ:LABL,0
819793,NYSE:AIN,78.1
819926,NASDAQ:CLNT,0
820027,NYSE:AMP,242.6
820081,NYSE:CBM,0
820313,NYSE:APH,31.71
820318,NYSE:COHR,52.85
820736,NYSE:ORB,0
820738,NASDAQ:TIGR,4.7
821002,Nasdaq:GIII,21.45
821026,Nasdaq:ANDE,34.97
821113,,0
821127,NASDAQ:BPFHP,0
821130,NYSE:USM,29.4
821189,NYSE:EOG,117.65
821483,NYSE:PARR,16.96
821995,NYSE:JUN,0
822370,OTC:EMMA,0
822411,OTC:IMUC,0
822416,NYSE:PHM,37.17
822662,NASDAQ:LION,0
822663,Nasdaq:IPAR,69.02
822708,,0
822794,NYSE:TTF,0
822818,NYSE:CLH,84.09
822935,,0
823094,NYSE:BID,0
823277,Nasdaq:CHSCL,26.88
823546,OTC:RKFL,0
823768,NYSE:WM,143.99
824142,Nasdaq:AAON,33.31
824410,Nasdaq:SASR,40.08
824468,,0
824719,,0
824740,,0
825202,Nasdaq:FUND,7.53
825313,NYSE:AB,41.4
825324,Nasdaq:GTIM,2.71
825345,NYSE:HYB,6.85
825410,NYSE:LDR,0
825411,NASDAQ:SEV,0
825517,,0
825542,NYSE:SMG,76.34
826020,NYSE:BRW,7.9
826074,Nasdaq:UNAM,0
826154,Nasdaq:ORRF,24.81
826326,,0
826675,NYSE:DX,15.07
826683,,0
826735,NYSE:MIN,2.88
826773,,0
827052,NYSE:EIX,60.28
827054,Nasdaq:MCHP,59.35
827187,Nasdaq:SNBR,32.2
827230,NASDAQ:MFI,0
827773,NYSE:PPT,3.76
827809,NASDAQ:NVLNF,0
827871,Nasdaq:EGRX,42.62
827876,Nasdaq:CLSK,4.73
828119,,0
828146,Nasdaq:LINK,5.73
828678,NASDAQ:FCFC,0
828750,,0
828878,,0
828916,NYSE:WRD,0
828944,Nasdaq:WSFS,40.42
829224,Nasdaq:SBUX,72.96
829281,NYSE:JBK,25.98
829323,AMEX:INUV,0
830122,NASDAQ:VWTR,0
830160,NYSE:KHI,0
830257,NASDAQ:BLMT,0
830271,NYSE:NMI,9.06
830487,NYSE:MHF,6.45
830524,NYSE MKT:CCF,0
830622,NYSE:PIM,3.35
831001,NYSE:C,47.96
831246,NYSE:FCMCQ,0
831259,NYSE:FCX,34.03
831547,Nasdaq:SPPI,0
831641,Nasdaq:TTEK,122.68
831655,NYSE:MPV,12.42
831967,NYSE:KCI,0
831968,NASDAQ:PWX,0
831984,NASDAQ:SBUFQ,0
832090,Nasdaq:PTRS,0
832101,NYSE:IEX,176.25
832327,NYSE:BKT,13.29
832342,,0
832428,Nasdaq:SSP,12.77
832488,NASDAQ:MAMS,0
832489,Nasdaq:GOVX,18.75
832988,NYSE:SIG,57.41
833021,NYSE:CIF,1.94
833040,NYSE:FT,7.26
833079,NYSE:MTH,64.97
833251,NYSE:NPI,0
833444,NYSE:JCI,47.4
833640,Nasdaq:POWI,75.18
833795,,0
834285,Nasdaq:FRBK,0
834365,Nasdaq:BLFS,13.83
834408,,0
835011,Nasdaq:MGPI,92.69
835012,,0
835324,Nasdaq:SYBT,60.35
835333,NYSE:OIA,6.03
835403,NYSE:DEO,174.3
835887,NASDAQ:PGNX,0
835948,NYSE:MVF,7.07
836106,NASDAQ:NVLS,0
836147,Nasdaq:MBCN,25.6
836157,NYSE:LNN,120.96
836412,NYSE:ZTR,7.87
836690,Nasdaq:ISSC,7.85
837173,NASDAQ:WLT,0
837465,NYSE:MODG,20.89
837600,,0
837852,Nasdaq:IDEX,85.46
837951,NYSE MKT:PHF,0
838131,NYSE:JMM,5.9
838875,Nasdaq:WVVI,6.14
838879,,0
839122,AMEX:DMF,0
839470,AMEX:WWR,0
839533,NYSE:KTF,8.92
839923,Nasdaq:VOD,15.87
840216,NASDAQ:CALCQ,0
840254,,0
840264,NYSE:CBCRQ,0
840489,Nasdaq:FCFS,67.02
840715,Nasdaq:CLRO,0.61
840883,NASDAQ:BTUI,0
840889,NYSE:DRL,0
841071,NYSE:DDC,0
841545,NASDAQ:FCKEE,0
841776,,0
842023,Nasdaq:TECH,82.33
842162,NYSE:LEA,128.45
842180,NYSE:BBVA,4.5
842183,NYSE:RPT,0
842517,OTC:IRW,0
842518,AMEX:EVBN,0
842633,Nasdaq:TRS,26.29
842691,,0
842717,AMEX:BRBS,0
842905,NYSE:KMM,0
843006,AMEX:ISDR,0
843081,,0
844008,,0
844059,Nasdaq:FRPH,29.68
844150,NYSE:NWG,5.93
844172,NYSE:MEN,0
844551,NYSE:WDS,22.2
844790,NYSE:PMM,6.44
844856,NASDAQ:VPCOU,0
844965,NYSE:TTI,4.34
845289,NYSE:HNR,0
845379,NYSE:CHN,14.99
845606,NYSE:CXE,3.64
845611,NYSE:GCV,5.41
845877,NYSE:AGM,96.14
845880,,0
845982,NYSE:SNN,27.79
846475,Nasdaq:ZYXI,8.87
846596,NYSE:KSM,8.73
846617,Nasdaq:DCOM,29.55
846671,NYSE:VLT,21.68
846676,AMEX:AEF,0
846901,Nasdaq:LBAI,0
846903,NASDAQ:FRNK,0
846913,Nasdaq:FTEK,1.25
846931,NASDAQ:LSBG,0
847411,NYSE:CXH,7.27
847935,,0
848579,NYSE:ESC,0
849145,Nasdaq:HGBL,1.44
849146,Nasdaq:LFVN,4.76
849213,NYSE:PCL,0
849240,,0
849395,NYSE:CRH,34.82
849399,Nasdaq:GEN,22.08
849502,NASDAQ:RMTR,0
849547,NASDAQ:BBOX,0
849869,NYSE:SLGN,40
849895,,0
849998,NYSE:NPP,0
850027,AMEX:GRF,0
850033,NYSE:BPT,22.45
850083,,0
850141,NYSE:HMN,35.83
850209,NYSE:FL,29.27
850218,,0
850261,Nasdaq:SRNE,0
850429,NYSE:TG,10.1
850460,Nasdaq:WIRE,107.47
850579,,0
850660,NASDAQ:THMD,0
850693,NYSE:AGN,0
851169,NYSE:HTR,0
851170,NYSE:MCR,6.23
851205,Nasdaq:CGNX,42.96
851310,Nasdaq:HLIT,8.61
851368,,0
851520,Nasdaq:EXPO,84.69
851616,NASDAQ:VNLPY,0
851968,NYSE:MHK,120.43
852564,,0
852618,,0
852772,Nasdaq:DENN,8.78
853180,,0
853273,NASDAQ:BORL,0
853697,,0
853770,NYSE:CMK,0
853816,Nasdaq:LSTR,144.08
854164,,0
854395,NASDAQ:FFKY,0
854398,NASDAQ:XRSC,0
854399,,0
854460,,0
854560,Nasdaq:GSBC,59.27
854665,NYSE:PFX,0
854701,NASDAQ:ISSI,0
854775,Nasdaq:DGII,23.26
854800,Nasdaq:MICT,0
855424,,0
855574,NASDAQ:ASBI,0
855612,NASDAQ:ZIXI,0
855654,Nasdaq:IMGN,0
855658,Nasdaq:LSCC,48.3
855667,,0
855683,AMEX:MLSS,0
855886,NYSE:PDT,13.17
855887,NYSE:DSM,6.23
856128,NYSE:MFV,0
856218,NYSE:TKF,0
856982,Nasdaq:MMSI,52.08
857005,Nasdaq:PTC,106.14
857073,,0
857361,NYSE:NMA,0
857471,NYSE:LUX,0
857489,NASDAQ:BNDW,75.94
857737,NASDAQ:ICON,0
857855,Nasdaq:UCBI,30.1
857949,NYSE:CGA,5.71
858339,NASDAQ:CZR,40.11
858346,,0
858446,NYSE:IHG,53.02
858470,NYSE:CTRA,27.57
858655,Nasdaq:HAYN,33.18
858706,NYSE:GF,8.85
858707,NYSE:IRL,0
858800,NASDAQ:EMCF,0
858803,NASDAQ:AVNR,0
858877,Nasdaq:CSCO,44.14
859070,Nasdaq:FCBC,28.85
859163,NYSE:AVX,0
859222,NASDAQ:BYBK,0
859368,NYSE:MRX,0
859598,NYSE:CKH,0
859737,Nasdaq:HOLX,68.2
859796,NYSE:JOF,6.22
860188,NYSE:NMO,0
860413,Nasdaq:FIBK,37.45
860489,NYSE:CEE,10.15
860546,NYSE:CDP,26.5
860730,NYSE:HCA,173.87
860731,NYSE:TYL,311.83
860748,NYSE:KMPB,44.25
861050,NYSE:CKNN,0
861361,NYSE:GE,41
861459,NYSE:GVA,28.71
861838,Nasdaq:IDRA,0
861842,Nasdaq:CATY,39.02
861878,Nasdaq:SRCL,41.11
861884,NYSE:RS,170.45
862022,NYSE:HGT,0
862480,NASDAQ:KSWS,0
862510,NYSE:TRH,0
862692,AMEX:CCEL,0
862716,NYSE:NQM,0
862831,Nasdaq:FISI,26.27
862861,Nasdaq:JAN,3.19
863015,NASDAQ:ISLE,0
863064,NYSE:RIO,65.4
863110,Nasdaq:ARTNA,45.65
863157,NASDAQ:PETM,0
863436,NYSE:BHE,22.97
863821,,0
863894,Nasdaq:VERU,13.39
863900,NYSE:MXE,8.04
864240,Nasdaq:SYPR,2.2
864264,,0
864328,NYSE:BJS,0
864415,NYSE:SGF,0
864509,NYSE:MOC,0
864559,NASDAQ:CSCD,0
864683,NASDAQ:CYBX,0
864749,Nasdaq:TRMB,58.84
865058,NASDAQ:NSEC,0
865177,,0
865415,NASDAQ:ADEP,0
865436,NASDAQ:WFM,0
865477,NYSE:SQM,93.59
865752,Nasdaq:MNST,45.42
865754,NYSE:SHS,0
865911,NASDAQ:CACB,0
865941,NYSE:CGI,0
866028,NYSE MKT:PLM,0
866095,NYSE:JEQ,5.63
866121,NYSE:OA,0
866273,Nasdaq:MTRX,5.45
866291,Nasdaq:ALGM,21.22
866368,OTC:PSBXP,0
866374,Nasdaq:FLEX,10.96
866706,NYSE:ESE,62.27
