CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date,date
1675033,Nasdaq:GECC,19.8,2021-04-01
1675149,NYSE:AA,30.43,2021-04-01
1675634,Nasdaq:PIXY,6840,2021-04-01
1675644,Nasdaq:FVCB,13.28,2021-04-01
1676047,Nasdaq:NTRB,0,2021-04-01
1676479,Nasdaq:CSTR,0,2021-04-01
1676538,,0,2021-04-01
1676667,NASDAQ:CART,0,2021-04-01
1676725,Nasdaq:IDYA,23.25,2021-04-01
1677203,NYSE:QCP,0,2021-04-01
1677250,NYSE:ZTO,27.43,2021-04-01
1677393,,0,2021-04-01
1677576,NYSE:IIPR,175.6,2021-04-01
1677703,Nasdaq:CNDT,6.71,2021-04-01
1677761,,0,2021-04-01
1677940,Nasdaq:BYSI,12.55,2021-04-01
1678022,NASDAQ:NEWA,0,2021-04-01
1678130,NYSE:OPP,14.49,2021-04-01
1678388,NYSE:VVNT,0,2021-04-01
1678463,NASDAQ:FRTA,0,2021-04-01
1678660,Nasdaq:PRLD,58.39,2021-04-01
1679033,NYSE:JPT,0,2021-04-01
1679049,NYSE:INSW,20.14,2021-04-01
1679063,Nasdaq:CSSE,27.49,2021-04-01
1679082,NYSE:MYOV,0,2021-04-01
1679268,Nasdaq:TUSK,4.75,2021-04-01
1679273,NYSE:LW,79.25,2021-04-01
1679363,Nasdaq:MORF,64.65,2021-04-01
1679688,NYSE:DBRG,26.24,2021-04-01
1679826,NYSE:PING,0,2021-04-01
1680048,Nasdaq:MBIO,53.1,2021-04-01
1680056,AMEX:ORLA,0,2021-04-01
1680062,Nasdaq:ACMR,31.16,2021-04-01
1680247,NYSE:PUMP,11.16,2021-04-01
1680367,Nasdaq:STTK,33,2021-04-01
1680378,Nasdaq:SNES,477.6,2021-04-01
1680379,Nasdaq:SBT,5.4,2021-04-01
1680581,Nasdaq:FULC,11.98,2021-04-01
1680873,Nasdaq:HFFG,7.87,2021-04-01
1681087,Nasdaq:AVRO,12.85,2021-04-01
1681206,Nasdaq:NODK,18.9,2021-04-01
1681348,Nasdaq:VVPR,91.6,2021-04-01
1681459,NYSE:FTI,7.73,2021-04-01
1681556,OTC:GXXM,0,2021-04-01
1681622,Nasdaq:VREX,22.16,2021-04-01
1681682,Nasdaq:NDRA,53.2,2021-04-01
1681689,NASDAQ:BIVV,0,2021-04-01
1681714,,0,2021-04-01
1681903,Nasdaq:ICCH,14.86,2021-04-01
1681941,OTC:IFMK,0,2021-04-01
1682149,Nasdaq:WISA,50850,2021-04-01
1682220,AMEX:SACC,0,2021-04-01
1682241,Nasdaq:MATH,1.92,2021-04-01
1682325,NASDAQ:GTYH,0,2021-04-01
1682639,Nasdaq:EYEN,6.12,2021-04-01
1682745,Nasdaq:VRRM,14.4,2021-04-01
1682811,NYSE:IHIT,0,2021-04-01
1682852,Nasdaq:MRNA,145.6,2021-04-01
1683471,BATS:TAXR,0,2021-04-01
1683541,Nasdaq:ACB,97,2021-04-01
1683553,Nasdaq:SPRB,17.97,2021-04-01
1683606,NYSE:CARS,14.31,2021-04-01
1683695,NASDAQ:FNTE,15.55,2021-04-01
1683825,Nasdaq:TRVG,23.15,2021-04-01
1684144,AMEX:ZOM,0,2021-04-01
1684425,Nasdaq:PETZ,60,2021-04-01
1684693,Nasdaq:SLGL,12.43,2021-04-01
1685040,Nasdaq:BHF,44.42,2021-04-01
1685071,NASDAQ:DOVA,0,2021-04-01
1685316,Nasdaq:OBSV,0,2021-04-01
1685428,Nasdaq:LMDX,0,2021-04-01
1685715,NYSE:JAG,0,2021-04-01
1686142,NYSE:JCO,0,2021-04-01
1686850,Nasdaq:MOTS,0,2021-04-01
1687081,NYSE:FIV,0,2021-04-01
1687187,Nasdaq:METC,4.65,2021-04-01
1687221,NYSE:REVG,18.25,2021-04-01
1687229,NYSE:INVH,31.09,2021-04-01
1687277,Nasdaq:RETO,171,2021-04-01
1687451,Nasdaq:ZKIN,12.35,2021-04-01
1687542,Nasdaq:FRGT,809.6,2021-04-01
1687932,NYSE:JILL,8.2,2021-04-01
1688476,NYSE:NEX,0,2021-04-01
1688568,NYSE:DXC,27.72,2021-04-01
1688757,Nasdaq:ESTA,63.04,2021-04-01
1688852,NYSE:SAFE,71.72,2021-04-01
1688941,NYSE:FBM,0,2021-04-01
1689548,Nasdaq:PRAX,550.2,2021-04-01
1689657,Nasdaq:BLI,0,2021-04-01
1689662,NYSE:ARD,0,2021-04-01
1689796,NYSE:JBGS,31.66,2021-04-01
1689813,NYSE:BHVN,0,2021-04-01
1689923,NYSE:AYX,0,2021-04-01
1690080,Nasdaq:ATNF,2204,2021-04-01
1690334,NYSE:SMHI,5.44,2021-04-01
1690422,,0,2021-04-01
1690437,NYSE:BAR,0,2021-04-01
1690511,NYSE:GOOS,43.58,2021-04-01
1690585,Nasdaq:MGTA,213.6,2021-04-01
1690680,Nasdaq:NMRK,10.4,2021-04-01
1690769,,0,2021-04-01
1690820,NYSE:CVNA,273.92,2021-04-01
1690842,NYSE:PLTM,0,2021-04-01
1690881,NASDAQ:ASV,0,2021-04-01
1690947,Nasdaq:HEXO,0,2021-04-01
1691221,Nasdaq:FRSX,41.7,2021-04-01
1691303,NYSE:HCC,17.71,2021-04-01
1691337,NASDAQ:PCSB,0,2021-04-01
1691421,NYSE:LMND,98.6,2021-04-01
1691433,NYSE:BGIO,0,2021-04-01
1691445,NYSE:FINV,8.3,2021-04-01
1691507,NASDAQ:CFBI,0,2021-04-01
1691936,Nasdaq:SNAX,156.9,2021-04-01
1692063,NYSE:SNDR,24.65,2021-04-01
1692115,NYSE:SWX,66.5,2021-04-01
1692376,NYSE:VEL,9,2021-04-01
1692412,NASDAQ:PLYA,7.51,2021-04-01
1692415,Nasdaq:CODX,14.53,2021-04-01
1692427,Nasdaq:NCSM,26.05,2021-04-01
1692528,Nasdaq:IMMP,2.97,2021-04-01
1692705,NYSE:QD,2.74,2021-04-01
1692787,NYSE:KNTK,53.55,2021-04-01
1692819,NYSE:VST,16.7,2021-04-01
1692830,Nasdaq:STSA,0,2021-04-01
1693011,Nasdaq:INZY,20.29,2021-04-01
1693256,NYSE:WTTR,5.65,2021-04-01
1693415,NASDAQ:TBIO,0,2021-04-01
1693577,Nasdaq:MNSB,26.42,2021-04-01
1693664,NASDAQ:ARMO,0,2021-04-01
1693853,NYSE:VEI,0,2021-04-01
1694028,NYSE:LBRT,11.03,2021-04-01
1694187,NASDAQ:NTGN,0,2021-04-01
1694426,NYSE:DK,22.15,2021-04-01
1695098,NASDAQ:MMDMU,0,2021-04-01
1695295,Nasdaq:HYFM,69.48,2021-04-01
1695357,Nasdaq:PRVB,0,2021-04-01
1696355,NYSE:BEDU,25.32,2021-04-01
1696396,NASDAQ:MITO,0,2021-04-01
1696558,Nasdaq:JRSH,6.24,2021-04-01
1697152,Nasdaq:FMIV,0,2021-04-01
1697416,AMEX:RHE,0,2021-04-01
1697463,NASDAQ:OPB,0,2021-04-01
1697500,NYSE:SOI,12.56,2021-04-01
1697532,Nasdaq:APLT,21.01,2021-04-01
1697805,NASDAQ:BCACR,0,2021-04-01
1697818,Nasdaq:ICLK,133.5,2021-04-01
1697851,Nasdaq:REKR,20.68,2021-04-01
1697862,Nasdaq:ARGX,307.07,2021-04-01
1698209,NASDAQ:VEACW,0,2021-04-01
1698508,NYSE:IHTA,9.61,2021-04-01
1698514,Nasdaq:NESR,0,2021-04-01
1698530,NASDAQ:XCUR,77.1,2021-04-01
1698535,NYSE:NXE,3.79,2021-04-01
1698990,NYSE:MGY,11.47,2021-04-01
1698991,NYSE:ACEL,10.6,2021-04-01
1699039,NYSE:RNGR,5.87,2021-04-01
1699136,NYSE:WHD,30.55,2021-04-01
1699150,NYSE:IR,48.81,2021-04-01
1699382,Nasdaq:PMVP,42.44,2021-04-01
1699516,NYSE:ALIT,0,2021-04-01
1699683,OTC:LFIN,0,2021-04-01
1699880,Nasdaq:AMLI,2.24,2021-04-01
1701040,NYSE:CISN,0,2021-04-01
1701051,NYSE:WOW,15.54,2021-04-01
1701056,,0,2021-04-01
1701108,Nasdaq:SPRO,15.44,2021-04-01
1701167,NYSE:EFL,0,2021-04-01
1701261,Nasdaq:FAMI,228,2021-04-01
1701474,Nasdaq:AUR,0,2021-04-01
1701541,Nasdaq:BDTX,25.32,2021-04-01
1701605,Nasdaq:BKR,22.31,2021-04-01
1701732,Nasdaq:ALTR,62.75,2021-04-01
1701756,Nasdaq:GRIL,2.24,2021-04-01
1701758,Nasdaq:LOVE,59.63,2021-04-01
1701809,NYSE:CBH,10.2,2021-04-01
1701821,NASDAQ:FSACW,0,2021-04-01
1701963,Nasdaq:VS,1788,2021-04-01
1702123,Nasdaq:CRDL,3.68,2021-04-01
1702318,Nasdaq:AHG,2.05,2021-04-01
1702435,BATS:DFRA,26.55,2021-04-01
1702744,Nasdaq:SMPL,31.77,2021-04-01
1702750,NYSE:BY,20.81,2021-04-01
1702780,NYSE:ATUS,34.86,2021-04-01
1702924,Nasdaq:WRAP,5.5,2021-04-01
1703038,NYSE:NRCG,0,2021-04-01
1703056,NYSE:ADT,7.99,2021-04-01
1703057,Nasdaq:ABCL,30.58,2021-04-01
1703079,NYSE:XFLT,9.16,2021-04-01
1703117,NYSE:VAM,0,2021-04-01
1703141,NYSE:DESP,15.11,2021-04-01
1703287,,0,2021-04-01
1703399,NYSE:SE,217.84,2021-04-01
1703497,,0,2021-04-01
1703644,NYSE:GPMT,12.48,2021-04-01
1703647,Nasdaq:FREQ,1814.5,2021-04-01
1703785,NYSE:STR,18.04,2021-04-01
1703956,Nasdaq:BBCP,6.6,2021-04-01
1704235,NYSE:QES,0,2021-04-01
1704292,Nasdaq:ZLAB,138.5,2021-04-01
1704299,NYSE:TEAF,13.88,2021-04-01
1704711,Nasdaq:FNKO,16.5,2021-04-01
1704715,NYSE:AMR,13.02,2021-04-01
1704720,NYSE:CNNE,39.57,2021-04-01
1704760,Nasdaq:AVCT,0,2021-04-01
1705012,Nasdaq:FAT,21,2021-04-01
1705110,Nasdaq:ANGI,16.47,2021-04-01
1705338,OTC:LOVLY,0,2021-04-01
1705402,Nasdaq:AGMH,14.2,2021-04-01
1705696,NYSE:VICI,28.2,2021-04-01
1705771,NASDAQ:DOTA,0,2021-04-01
1705843,Nasdaq:CBUS,379,2021-04-01
1705873,Nasdaq:BRY,5.5,2021-04-01
1706431,Nasdaq:VIR,54.86,2021-04-01
1706524,Nasdaq:UGRO,9.19,2021-04-01
1706946,Nasdaq:DNAB,32.24,2021-04-01
1707092,NYSE:DLPH,0,2021-04-01
1707178,NYSE:CPLG,0,2021-04-01
1707210,NASDAQ:NMCI,0,2021-04-01
1707258,Nasdaq:AMST,0,2021-04-01
1707303,Nasdaq:DOGZ,40.2,2021-04-01
1707502,Nasdaq:SLDB,84.9,2021-04-01
1707753,NYSE:ESTC,116.74,2021-04-01
1707919,Nasdaq:CENN,127.35,2021-04-01
1707925,Nasdaq:LIN,270.36,2021-04-01
1708035,NYSE:ECVT,16.67,2021-04-01
1708055,Nasdaq:RBBN,8.63,2021-04-01
1708176,Nasdaq:HOFV,116.38,2021-04-01
1708259,Nasdaq:LX,11.77,2021-04-01
1708261,NYSE:JEMD,0,2021-04-01
1708301,NYSE:BPMP,0,2021-04-01
1708331,Nasdaq:VRPX,50.7,2021-04-01
1708341,Nasdaq:AGAE,3.55,2021-04-01
1708405,NASDAQ:TRMT,0,2021-04-01
1708410,NASDAQ:IAMXR,0,2021-04-01
1708441,NYSE:GEHI,0,2021-04-01
1708493,Nasdaq:HARP,0,2021-04-01
1708599,AMEX:AGE,0,2021-04-01
1708646,BATS:AAAU,17.31,2021-04-01
1708688,Nasdaq:IFRX,4.42,2021-04-01
1709164,NYSE:HBB,18.86,2021-04-01
1709317,,0,2021-04-01
1709401,Nasdaq:RUBY,0,2021-04-01
1709505,NYSE:BEST,43.2,2021-04-01
1709626,Nasdaq:NCNA,140.25,2021-04-01
1709682,NYSE:CTOS,9,2021-04-01
1709768,NASDAQ:STNL,0,2021-04-01
1709819,NYSE:FEDU,31,2021-04-01
1710072,Nasdaq:EWTX,0,2021-04-01
1710155,Nasdaq:EYE,43.6,2021-04-01
1710340,Nasdaq:ETON,7.65,2021-04-01
1710350,Nasdaq:BTBT,15.84,2021-04-01
1710366,NYSE:CEIX,10.09,2021-04-01
1710482,Nasdaq:JMSB,17.7,2021-04-01
1710680,NYSE:HFRO,10.92,2021-04-01
1711012,Nasdaq:AIHS,14,2021-04-01
1711269,Nasdaq:EVRG,58.63,2021-04-01
1711279,Nasdaq:KRYS,77.29,2021-04-01
1711375,NYSE:LOMA,5.89,2021-04-01
1711675,NASDAQ:NITE,0,2021-04-01
1711754,Nasdaq:INMB,14.51,2021-04-01
1711786,Nasdaq:HOTH,54.5,2021-04-01
1712178,Nasdaq:NAAS,530,2021-04-01
1712184,Nasdaq:LILA,14.47,2021-04-01
1712189,Nasdaq:TH,1.84,2021-04-01
1712463,NYSE:PACK,21.15,2021-04-01
1712641,OTC:BFFTF,0,2021-04-01
1712807,NYSE:PAGS,47.79,2021-04-01
1712923,NASDAQ:GSKY,0,2021-04-01
1713210,Nasdaq:ATPC,0,2021-04-01
1713334,NYSE:MSC,13.6,2021-04-01
1713443,NYSE:KL,0,2021-04-01
1713539,Nasdaq:KXIN,52.65,2021-04-01
1713683,Nasdaq:ZS,182.61,2021-04-01
1713748,NYSE:SKE,10,2021-04-01
1713832,Nasdaq:HYRE,0,2021-04-01
1713863,NYSE:RFL,44.88,2021-04-01
1713930,NYSE:NEXA,10.56,2021-04-01
1713947,NYSE:SOGO,0,2021-04-01
1713952,NYSE:MOSC,0,2021-04-01
1714174,NYSE:BUR,8.52,2021-04-01
1714368,,0,2021-04-01
1714562,Nasdaq:GAME,41.04,2021-04-01
1714798,NASDAQ:PRVL,0,2021-04-01
1714899,Nasdaq:DNLI,61.51,2021-04-01
1715497,NYSE:BORR,2.22,2021-04-01
1715768,NASDAQ:TGAN,6.75,2021-04-01
1715925,Nasdaq:IPA,11,2021-04-01
1716166,Nasdaq:VVOS,177.5,2021-04-01
1716338,Nasdaq:PT,6.75,2021-04-01
1716583,Nasdaq:DCRD,11.15,2021-04-01
1716621,AMEX:VTAK,0,2021-04-01
1716770,Nasdaq:WAFU,5.79,2021-04-01
1716918,Nasdaq:CELU,100.6,2021-04-01
1716947,Nasdaq:ENSC,3302.38,2021-04-01
1716951,Nasdaq:OCCI,0,2021-04-01
1717161,NYSE:CEPU,2.17,2021-04-01
1717307,Nasdaq:ILPT,22.9,2021-04-01
1717393,NYSE:CAAP,4.5,2021-04-01
1717452,OTC:ODTC,0,2021-04-01
1717457,Nasdaq:CPZ,0,2021-04-01
1717547,NYSE:BRSP,8.81,2021-04-01
1717556,Nasdaq:BBIG,0,2021-04-01
1717961,NYSE:RWGE,0,2021-04-01
1718108,Nasdaq:SURF,0,2021-04-01
1718227,Nasdaq:ROAD,28.6,2021-04-01
1718405,Nasdaq:HYMCL,71.1,2021-04-01
1718512,NYSE:GTES,16.49,2021-04-01
1718852,Nasdaq:RXDX,0,2021-04-01
1718903,NASDAQ:RLM,0,2021-04-01
1718939,Nasdaq:IDAI,20,2021-04-01
1719395,Nasdaq:EAR,0,2021-04-01
1719406,Nasdaq:NRXP,270,2021-04-01
1719489,NYSE:KLR,0,2021-04-01
1719714,Nasdaq:MREO,4.14,2021-04-01
1719893,NASDAQ:MTECU,0,2021-04-01
1720025,NASDAQ:ALGR,0,2021-04-01
1720116,Nasdaq:RDVT,18.99,2021-04-01
1720161,Nasdaq:CTRM,36.04,2021-04-01
1720201,OTC:IPIC,0,2021-04-01
1720353,NASDAQ:NEBUW,0,2021-04-01
1720420,Nasdaq:IBEX,22.05,2021-04-01
1720424,Nasdaq:HIVE,18.15,2021-04-01
1720446,NYSE:ZEPP,12.67,2021-04-01
1720580,NASDAQ:ACET,14.71,2021-04-01
1720592,Nasdaq:RPAY,24.05,2021-04-01
1720635,NYSE:NVT,28.73,2021-04-01
1720725,NASDAQ:OYST,0,2021-04-01
1720821,NASDAQ:PAEWW,0,2021-04-01
1720893,Nasdaq:BTAI,46.35,2021-04-01
1720990,NYSE:FSR,0,2021-04-01
1721181,NASDAQ:HHR,0,2021-04-01
1721386,Nasdaq:LFAC,9.85,2021-04-01
1721484,Nasdaq:LGVN,72.6,2021-04-01
1721741,Nasdaq:GORV,19.83,2021-04-01
1721947,Nasdaq:JAMF,36.97,2021-04-01
1722010,Nasdaq:OPBK,11.46,2021-04-01
1722271,NASDAQ:AKUS,0,2021-04-01
1722287,NYSE:CVIA,0,2021-04-01
1722380,NYSE:AIU,76.5,2021-04-01
1722387,AMEX:ITRG,0,2021-04-01
1722438,NYSE:DOMA,250,2021-04-01
1722482,NYSE:AVTR,29.19,2021-04-01
1722606,AMEX:MTA,0,2021-04-01
1722608,Nasdaq:IQ,28.04,2021-04-01
1722684,NYSE:WH,68.86,2021-04-01
1722890,NASDAQ:TLC,0,2021-04-01
1722926,Nasdaq:ASLN,20.5,2021-04-01
1722964,Nasdaq:YMAB,35.65,2021-04-01
1722992,NYSE:SMTA,0,2021-04-01
1723069,Nasdaq:TLSA,6.07,2021-04-01
1723089,Nasdaq:CHX,22.13,2021-04-01
1723128,Nasdaq:AMRX,7.38,2021-04-01
1723580,Nasdaq:BFI,15.98,2021-04-01
1723596,Nasdaq:CLBK,17.86,2021-04-01
1723648,Nasdaq:LVOX,0,2021-04-01
1723690,Nasdaq:BILI,106.88,2021-04-01
1723866,NASDAQ:SIC,0,2021-04-01
1723935,NYSE:STG,15,2021-04-01
1723980,Nasdaq:SXTC,995,2021-04-01
1724009,NYSE:PRT,5.79,2021-04-01
1724344,NASDAQ:ETTX,0,2021-04-01
1724521,NYSE:RCUS,35.86,2021-04-01
1724542,Nasdaq:CLPS,6.19,2021-04-01
1724570,NYSE:MSP,0,2021-04-01
1724670,NYSE:PRSP,0,2021-04-01
1724755,NYSE:GHG,13,2021-04-01
1724965,NYSE:TALO,12.86,2021-04-01
1725033,NYSE:XYF,4.43,2021-04-01
1725057,NYSE:CDAY,84.24,2021-04-01
1725123,NYSE:CANG,8.9,2021-04-01
1725134,NYSE:DMS,0,2021-04-01
1725160,Nasdaq:ZNTL,47.93,2021-04-01
1725206,,0,2021-04-01
1725255,Nasdaq:AHCO,35.52,2021-04-01
1725293,Nasdaq:GRIN,7.4,2021-04-01
1725332,Nasdaq:ALAR,16.3,2021-04-01
1725430,Nasdaq:INBS,1574.4,2021-04-01
1725526,NYSE:HPR,0,2021-04-01
1725579,NASDAQ:PS,0,2021-04-01
1725750,NASDAQ:PNRL,0,2021-04-01
1725872,AMEX:BMTX,0,2021-04-01
1725964,NYSE:NTR,56,2021-04-01
1726122,NYSE:CEF,0,2021-04-01
1726126,Nasdaq:EPSN,3.86,2021-04-01
1726146,NASDAQ:BROGR,0,2021-04-01
1726173,NYSE:BH,141.95,2021-04-01
1726189,NYSE:NEW,0,2021-04-01
1726293,NASDAQ:PACQW,0,2021-04-01
1726445,Nasdaq:SEER,52.54,2021-04-01
1726711,Nasdaq:ADTX,6420,2021-04-01
1726978,Nasdaq:GSHD,119.04,2021-04-01
1727196,Nasdaq:SRRK,60.86,2021-04-01
1727263,Nasdaq:FTDR,56.28,2021-04-01
1727943,NASDAQ:PAND,0,2021-04-01
1728041,NASDAQ:CFFA,0,2021-04-01
1728117,Nasdaq:GOSS,9.68,2021-04-01
1728190,NYSE:HUYA,24.63,2021-04-01
1728205,Nasdaq:PLL,81.71,2021-04-01
1728328,Nasdaq:INM,99.5,2021-04-01
1728480,Nasdaq:SLDP,0,2021-04-01
1728688,Nasdaq:IIIV,32.32,2021-04-01
1728951,NYSE:EPRT,22.75,2021-04-01
1729149,Nasdaq:VMD,9.17,2021-04-01
1729173,NASDAQ:UXIN,110,2021-04-01
1729214,Nasdaq:XRTX,20.64,2021-04-01
1729427,Nasdaq:CNSP,4125,2021-04-01
1729750,Nasdaq:KBNT,0,2021-04-01
1729756,NASDAQ:FTAC,0,2021-04-01
1729944,Nasdaq:BACK,57,2021-04-01
1730168,Nasdaq:AVGO,475.28,2021-04-01
1730346,NYSE:CHRA,0,2021-04-01
1730430,Nasdaq:KNSA,19.28,2021-04-01
1730463,Nasdaq:AUTL,6.82,2021-04-01
1730773,Nasdaq:BSFC,0,2021-04-01
1730984,Nasdaq:BCML,18.04,2021-04-01
1731176,NASDAQ:TOTAR,0,2021-04-01
1731289,Nasdaq:NKLA,15.55,2021-04-01
1731348,Nasdaq:TLRY,23.9,2021-04-01
1731388,Nasdaq:EDRY,9.86,2021-04-01
1731536,NASDAQ:TMCX,0,2021-04-01
1731727,OTC:LMPX,0,2021-04-01
1731805,NASDAQ:HUT,40.1,2021-04-01
1731831,NASDAQ:EIDX,0,2021-04-01
1732845,NYSE:WRK,50.26,2021-04-01
1733186,NYSE:VNE,0,2021-04-01
1733257,Nasdaq:FNCH,0,2021-04-01
1733294,Nasdaq:GBIO,34.93,2021-04-01
1733298,Nasdaq:QTT,0,2021-04-01
1733413,Nasdaq:TFFP,429.25,2021-04-01
1733418,NYSE:APHA,0,2021-04-01
1733456,,0,2021-04-01
1733868,NYSE:CNF,4.03,2021-04-01
1733998,NYSE:NWN,50.05,2021-04-01
1733999,Nasdaq:CORZ,0,2021-04-01
1734005,Nasdaq:APM,0,2021-04-01
1734107,NASDAQ:SOHU,16.92,2021-04-01
1734262,OTC:CTKYY,0,2021-04-01
1734342,NYSE:AMTB,18.21,2021-04-01
1734517,NASDAQ:VIE,0,2021-04-01
1734520,Nasdaq:ALYA,0,2021-04-01
1734713,NYSE:BV,16.7,2021-04-01
1734750,Nasdaq:MOVE,0,2021-04-01
1734875,Nasdaq:MSVB,0,2021-04-01
1734902,NYSE:WEI,0,2021-04-01
1735035,NYSE:MFG,3.18,2021-04-01
1735041,Nasdaq:GTEC,14.1,2021-04-01
1735184,NYSE:RVI,0,2021-04-01
1735438,Nasdaq:MGTX,15.93,2021-04-01
1735556,Nasdaq:BTOG,33.6,2021-04-01
1735707,Nasdaq:GTX,5.28,2021-04-01
1735803,NASDAQ:APR,0,2021-04-01
1735828,NASDAQ:LGCYQ,0,2021-04-01
1735858,NYSE:FPAC,0,2021-04-01
1736541,NYSE:NIO,42.94,2021-04-01
1736874,NASDAQ:HCCHW,0,2021-04-01
1736946,NYSE:ARLO,8.45,2021-04-01
1737204,,0,2021-04-01
1737287,Nasdaq:ALLO,37.86,2021-04-01
1737339,Nasdaq:JG,104,2021-04-01
1737422,NASDAQ:NFC,0,2021-04-01
1737450,NASDAQ:OPRA,12.17,2021-04-01
1737523,Nasdaq:BGLC,0,2021-04-01
1737806,Nasdaq:PDD,137.15,2021-04-01
1737927,Nasdaq:CGC,334.6,2021-04-01
1737953,Nasdaq:REPL,34.39,2021-04-01
1738177,Nasdaq:CMBM,51.95,2021-04-01
1738699,Nasdaq:WKEY,42.52,2021-04-01
1738758,Nasdaq:CHR,35.4,2021-04-01
1738827,Nasdaq:KLXE,18.17,2021-04-01
1738906,Nasdaq:YI,16.05,2021-04-01
1739104,NYSE:ELAN,29.77,2021-04-01
1739174,AMEX:PHGE,0,2021-04-01
1739445,NYSE:ACA,59.91,2021-04-01
1739566,NYSE:UTZ,25.94,2021-04-01
1739614,Nasdaq:INBX,0,2021-04-01
1739936,Nasdaq:MNTV,0,2021-04-01
1739940,NYSE:CI,242.4,2021-04-01
1739942,NYSE:SWI,18.35,2021-04-01
1740303,NASDAQ:KPFS,0,2021-04-01
1740332,NYSE:REZI,28.99,2021-04-01
1740547,NASDAQ:UROV,0,2021-04-01
1740594,Nasdaq:ARCE,0,2021-04-01
1740915,NYSE:FTCH,0,2021-04-01
1741530,Nasdaq:QFIN,29,2021-04-01
1741534,Nasdaq:MDJH,4.32,2021-04-01
1741638,Nasdaq:NAUT,13.73,2021-04-01
1741830,Nasdaq:KRON,29.08,2021-04-01
1742056,NYSE:LAIX,0,2021-04-01
1742089,,0,2021-04-01
1742518,Nasdaq:MTC,27.8,2021-04-01
1742692,Nasdaq:INMD,36.67,2021-04-01
1742770,Nasdaq:VIOT,12.78,2021-04-01
1742910,,0,2021-04-01
1742924,NYSE:LTHM,0,2021-04-01
1742927,Nasdaq:RVPHW,7.05,2021-04-01
1743102,Nasdaq:JFIN,14.64,2021-04-01
1743340,NASDAQ:TC,62.55,2021-04-01
1743344,Nasdaq:PYR,0,2021-04-01
1743725,Nasdaq:GDYN,16.25,2021-04-01
1743745,Nasdaq:GNLN,1092,2021-04-01
1743759,Nasdaq:CRSR,32.29,2021-04-01
1743858,NASDAQ:LOAC,0,2021-04-01
1743881,Nasdaq:BBIO,69.11,2021-04-01
1743886,,0,2021-04-01
1743907,Nasdaq:SNCY,35.25,2021-04-01
1743971,NYSE:MOGU,25.68,2021-04-01
1744489,NYSE:DIS,192.86,2021-04-01
1744494,Nasdaq:AMCI,2.76,2021-04-01
1744659,Nasdaq:AKRO,34.19,2021-04-01
1744676,NYSE:TME,30.87,2021-04-01
1744781,Nasdaq:NIU,40.04,2021-04-01
1744894,NASDAQ:SG,0,2021-04-01
1744895,,0,2021-04-01
1745041,NYSE:IAA,0,2021-04-01
1745059,NYSE:FINS,17.43,2021-04-01
1745317,Nasdaq:VLDR,0,2021-04-01
1745431,Nasdaq:STNE,67.37,2021-04-01
1745797,NYSE:MNRL,0,2021-04-01
1745916,NYSE:PFSI,63.56,2021-04-01
1745999,Nasdaq:BEAM,94.76,2021-04-01
1746109,Nasdaq:BFC,73.01,2021-04-01
1746129,Nasdaq:BSVN,17.8,2021-04-01
1746396,Nasdaq:GRAB,13.5,2021-04-01
1746466,Nasdaq:EQ,8.24,2021-04-01
1746468,Nasdaq:EDTX,0,2021-04-01
1746473,Nasdaq:PLRX,38.28,2021-04-01
1746618,NYSE:RVLV,50.64,2021-04-01
1746967,NYSE:RMI,21.75,2021-04-01
1747009,NYSE:ETRN,8.22,2021-04-01
1747068,Nasdaq:MCBS,15.59,2021-04-01
1747079,NYSE:BALY,68.97,2021-04-01
1747661,Nasdaq:ADD,44,2021-04-01
1747748,Nasdaq:XM,0,2021-04-01
1748137,Nasdaq:NEOV,6.19,2021-04-01
1748252,NASDAQ:DDMXW,0,2021-04-01
1748621,NASDAQ:ALACR,0,2021-04-01
1748773,NASDAQ:RTLR,0,2021-04-01
1748790,NYSE:AMCR,11.41,2021-04-01
1748797,Nasdaq:DOOO,82.56,2021-04-01
1748824,NYSE:BSIG,19.8,2021-04-01
1748907,Nasdaq:ORTX,0,2021-04-01
1749704,NYSE:AGTI,0,2021-04-01
1749723,Nasdaq:NFE,52.61,2021-04-01
1749797,Nasdaq:CIH,0,2021-04-01
1750019,Nasdaq:TCRR,0,2021-04-01
1750106,Nasdaq:AEI,250.4,2021-04-01
1750149,Nasdaq:IKT,33.78,2021-04-01
1750153,Nasdaq:GOEV,352.13,2021-04-01
1750264,Nasdaq:HPH,5.23,2021-04-01
1750284,Nasdaq:OLMA,38.14,2021-04-01
1750593,Nasdaq:DUO,1653.75,2021-04-01
1750735,Nasdaq:MRBK,12.94,2021-04-01
1751143,NASDAQ:ATCXW,0,2021-04-01
1751299,OTC:KLDO,0,2021-04-01
1751783,Nasdaq:RBKB,10.55,2021-04-01
1751788,NYSE:DOW,63.51,2021-04-01
1751876,Nasdaq:HAPP,0,2021-04-01
1752036,Nasdaq:CALB,18.78,2021-04-01
1752039,,0,2021-04-01
1752108,NASDAQ:RBZ,0,2021-04-01
1752474,OTC:KLDI,0,2021-04-01
1752828,Nasdaq:CELUW,1.25,2021-04-01
1752836,NASDAQ:CVET,0,2021-04-01
1753162,Nasdaq:FTHM,45.97,2021-04-01
1753217,NYSE:JHAA,0,2021-04-01
1753220,,0,2021-04-01
