CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date
907254,NYSE:BFS,47
907471,Nasdaq:CASH,50.58
907562,NASDAQ:DYAX,0
907573,NYSE MKT:VMM,0
907649,NASDAQ:FXENP,0
907654,Nasdaq:ABIO,3.45
908187,NYSE:PCM,11.82
908255,NYSE:BWA,42.67
908311,Nasdaq:CMCT,9.2
908315,Nasdaq:WINA,197.8
908489,NASDAQ:FLLC,0
908732,NYSE:SHI,0
908777,BATS:GSID,57.53
908837,NASDAQ:NBTF,0
908844,,0
908937,Nasdaq:SIRI,6.32
908993,AMEX:VKI,0
909037,NYSE:SQM,43.57
909108,Nasdaq:DHIL,171.9
909111,NYSE:CLP,0
909112,NYSE:TEI,7.88
909281,NYSE:OKS,Loading...
909327,NYSE:SUZ,11.65
909494,Nasdaq:TCX,78.59
909724,Nasdaq:TLF,4.45
909736,,0
909791,NASDAQ:UTEK,0
909832,Nasdaq:COST,386.8
909954,NASDAQ:GMCR,0
909987,,0
910068,NYSE:HIO,5.21
910073,NYSE:NYCB,11.32
910108,NYSE:LXP,12.48
910267,Nasdaq:TTNP,49.4
910322,NYSE:AF,0
910329,NYSE:MED,Loading...
910406,Nasdaq:HAIN,40.43
910521,NYSE:DECK,336.72
910606,Nasdaq:REG,65.45
910612,NYSE:CBL,0
910619,NYSE:MNC,0
910631,NYSE:KOF,51.73
910638,NYSE:DDD,28.88
911109,NASDAQ:MINI,0
911147,Nasdaq:CNTY,13.99
911160,NASDAQ:RFMD,0
911177,Nasdaq:CWST,64.38
911216,AMEX:PTN,Loading...
911308,NYSE:MIY,15.24
911421,NYSE:PRE,Loading...
911583,NYSE:LVB,0
911631,NASDAQ:TGICQ,0
911635,NYSE:AEC,0
911649,NYSE:SDI,0
911801,,0
911971,NYSE:TK,3.83
912023,NYSE:KEF,0
912061,Nasdaq:NHTC,6.72
912093,Nasdaq:VIAV,17.36
912147,NYSE:RMT,12.18
912183,NASDAQ:CBST,0
912241,NASDAQ:PGICQ,0
912242,NYSE:MAC,17.77
912463,NYSE:GES,25.6
912505,NYSE:ENIA,0
912513,NYSE:CYT,0
912544,NASDAQ:HOLL,0
912562,Nasdaq:ROCK,74.57
912593,NYSE:SUI,176.19
912595,NYSE:MAA,170.98
912603,Nasdaq:RDUS,48.23
912615,Nasdaq:URBN,36.72
912728,Nasdaq:FWRD,91.54
912729,NYSE:GRR,0
912744,NASDAQ:VRIG,25.11
912750,NYSE:NFX,0
912751,NYSE:XU,0
912766,Nasdaq:LAUR,15.08
912767,Nasdaq:UFPI,71.81
912815,NASDAQ:OSIR,0
912833,NASDAQ:WMAR,0
912888,,0
912892,NYSE:TV,14.24
912898,NYSE:GRT,0
912926,,0
912958,Nasdaq:TIGO,32.12
913015,,0
913059,NYSE:BBAR,3.64
913072,,0
913077,NASDAQ:AFFX,0
913142,NYSE:BDC,50.18
913144,NYSE:RNR,144.52
913165,NASDAQ:EXAC,0
913241,Nasdaq:SHOO,43.1
913277,Nasdaq:CLAR,24.46
913290,NYSE:FRO,8.51
913341,Nasdaq:CFFI,51.62
913353,Nasdaq:CIGI,116.11
913357,,0
913662,NASDAQ:EMIF,24.7
913665,,0
913756,,0
913760,Nasdaq:SNEX,42.33
913785,,0
913885,NASDAQ:TQNT,0
913955,,0
913957,NYSE:AMRE,0
914024,NYSE:SHAW,0
914035,NYSE:SBW,0
914122,Nasdaq:PPIH,6.7
914138,NASDAQ:MBRG,0
914156,Nasdaq:UFPT,57.27
914201,,0
914208,NYSE:IVZ,26.9
914329,NASDAQ:FEIC,0
914398,NASDAQ:ESYS,0
914475,Nasdaq:NBIX,101.79
914712,Nasdaq:STCN,19.13
915358,Nasdaq:SGMA,4.96
915389,NYSE:EMN,Loading...
915778,NASDAQ:DSPG,0
915779,Nasdaq:DAKT,6.59
915840,NYSE:BZH,21.1
915862,NASDAQ:PTRY,0
915912,NYSE:AVB,212.1
915913,NYSE:ALB,161.41
916076,NYSE:MLM,342.23
916085,NYSE:HNT,0
916183,NYSE:RCS,7.5
916365,Nasdaq:TSCO,175.37
916457,NYSE:CPN,0
916490,,0
916529,NASDAQ:ARTX,0
916540,NYSE:DAR,63.84
916545,NYSE:OVEN,0
916618,NYSE:IIF,24.73
916704,,0
916789,Nasdaq:HELE,217.83
916791,NYSE:GYC,0
916793,Nasdaq:SILC,44.11
916823,,0
916863,NYSE:IEH,0
916907,Nasdaq:SMBC,46.2
917100,NYSE:IFN,22.51
917225,AMEX:XPL,0
917251,NYSE:ADC,70.34
917273,Nasdaq:RMBS,22.57
917331,,0
917470,Nasdaq:ZEUS,30.45
917491,Nasdaq:FARO,76.54
917520,Nasdaq:IART,69.96
917674,NASDAQ:HPWR,0
917707,,0
917731,,0
917851,NYSE:VALE,Loading...
917968,NASDAQ:PEET,0
918160,NYSE:AKS,0
918251,Nasdaq:MPAA,22.52
918386,NASDAQ:QLGC,0
918541,Nasdaq:NNBR,7.24
918580,NASDAQ:GPIC,0
918581,NYSE:CBR,0
918608,NYSE:EGO,10.37
918646,NYSE:EXP,140.59
918685,,0
918709,NASDAQ:ACTT,0
918965,Nasdaq:SCSC,28.72
919006,,0
919012,NYSE:AEO,34.44
919130,NASDAQ:ONSM,0
919134,,0
919239,NYSE:GG,0
919567,AMEX:RCG,0
919628,NYSE:CKR,0
919708,NYSE:KST,0
919745,NASDAQ:DARA,0
919808,NYSE:APF,0
919864,Nasdaq:FNWD,0
919871,,0
919893,NYSE:TDF,22.8
919956,NASDAQ:DVCR,0
919991,,0
920112,Nasdaq:HTLF,49.85
920148,NYSE:LH,227.94
920173,NASDAQ:FPAMQ,0
920317,,0
920321,NYSE:CVO,0
920371,NYSE:SSD,Loading...
920424,NYSE:ITG,0
920427,NASDAQ:UNTY,22.15
920448,NASDAQ:BVSN,0
920522,NYSE:ESS,308.17
920532,NASDAQ:PNTR,0
920617,,0
920760,NYSE:LEN,97.6
920986,,0
920990,NASDAQ:INFO1,0
921051,NASDAQ:THRD,0
921082,NYSE:HIW,46.77
921112,NYSE:LPT,Loading...
921114,AMEX:ARMP,0
921183,Nasdaq:HMNF,20.83
921299,Nasdaq:FGEN,27.82
921500,NYSE:CGX,0
921503,NYSE:BTH,0
921547,NASDAQ:HEOP,0
921557,Nasdaq:RBCAA,46.51
921582,NYSE:IMAX,21.53
921638,Nasdaq:SSRM,15.9
921671,NYSE:GGT,9.65
921691,NYSE:KCP,0
921738,Nasdaq:PENN,76.02
921742,,0
921825,NYSE:FR,53.41
921847,NASDAQ:HCBK,0
921919,NYSE:IRS,4.56
922224,NYSE:PPL,Loading...
922247,Nasdaq:CYTH,10.25
922358,NYSE:FGP,0
922475,NYSE:ESI,23.36
922487,NASDAQ:RBPAA,0
922621,Nasdaq:ERIE,190.14
922717,NASDAQ:CHDX,0
922863,NASDAQ:QLTY,0
922864,NYSE:AIV,7.48
923118,NYSE:HME,0
923120,NYSE:GBX,45.28
923139,Nasdaq:FFIC,21.75
923144,,0
923284,NYSE:IRC,0
923601,Nasdaq:MICS,0
923603,NYSE:FCH,0
923796,NYSE:GEO,7.82
923899,,0
924095,OTC:WSCC,0
924168,Nasdaq:EFOI,27.3
924383,Nasdaq:GNSS,5.5
924505,,0
924613,NYSE:NOK,5.1
924654,,0
924717,Nasdaq:SRDX,52.58
924719,Nasdaq:SMID,21.15
924805,Nasdaq:FRHC,61.68
924822,NYSE:MLR,39.58
924829,,0
924901,NYSE:VRE,16.94
924940,NASDAQ:DTPI,0
925261,,0
925464,NASDAQ:SBKC,0
925528,Nasdaq:HDSN,3.05
925645,NASDAQ:CETV,0
925683,NYSE:BTO,37.8
925732,,0
925741,NASDAQ:BCDAW,72.9
926042,NYSE:TTM,0
926134,,0
926282,Nasdaq:ADTN,20.5
926326,Nasdaq:OMCL,146.96
926423,Nasdaq:MIND,24.93
926479,,0
926617,Nasdaq:AWH,84.9
926771,NYSE:TRR,0
926844,OTC:FBDS,0
926864,,0
927003,Nasdaq:AEIS,105.18
927066,NYSE:DVA,124.36
927355,Nasdaq:TESS,0
927417,,0
927628,NYSE:COF,154.89
927653,NYSE:MCK,188.72
927693,NASDAQ:DFZ,0
927720,,0
927807,NASDAQ:IBCA,0
927829,,0
927968,NYSE:IND,0
927971,NYSE:BMO,103.61
928022,NYSE:CPE,0
928054,NYSE:FTK,12.24
928340,Nasdaq:CWCO,12.2
928366,,0
928421,NASDAQ:MTSN,0
928465,AMEX:DIT,0
928592,NASDAQ:PVFC,0
928658,Nasdaq:CVLG,20.58
928876,Nasdaq:TSEM,27.15
929008,NYSE:WCC,Loading...
929186,NYSE:FMR,0
929351,,0
929545,NASDAQ:CDORO,Loading...
929846,,0
929869,NYSE:RELX,27.18
929872,NYSE:ENL,Loading...
929887,NASDAQ:APOL,0
929994,NYSE:ALC,70.79
930157,NYSE:RTO,34.08
930236,NYSE:RWT,Loading...
930309,NYSE:DEG,0
930405,NASDAQ:LSBI,0
930420,Nasdaq:KFRC,0
930481,,0
930553,,0
930600,,0
930775,OTC:ECIA,0
930828,NYSE:TRF,0
931015,NYSE:PII,132.77
931059,NASDAQ:RNVAZ,0
931085,,0
931131,,0
931148,NYSE:EAF,11.96
931151,,0
931427,NYSE:TGS,5.06
931584,Nasdaq:USAP,10.27
931948,NYSE:SWC,0
932111,NASDAQ:MCRL,0
932372,,0
932470,NYSE:TEO,5.5
932628,NYSE:APU,0
932695,NYSE:CYD,17.64
932696,Nasdaq:NSIT,99.56
932781,Nasdaq:FCCO,19.77
932787,NYSE:STM,36.11
932872,NYSE:SJR,0
933034,Nasdaq:STRT,45.86
933036,Nasdaq:UPBD,54.83
933136,Nasdaq:COOP,33.4
933141,NASDAQ:IBKCN,0
933157,NYSE:AOGSQ,0
933267,NYSE:IRS,4.56
933405,NASDAQ:ATAC,0
933590,NASDAQ:YCB,0
933730,NYSE:MVL,0
933738,Nasdaq:ENG,25.28
933955,,0
933972,Nasdaq:SCWO,1.67
933974,Nasdaq:AZTA,93.76
934203,,0
934280,,0
934299,NASDAQ:HILL,0
934306,NASDAQ:CVNSQ,0
934538,NYSE:TSH,0
934547,NASDAQ:BKYF,0
934548,NASDAQ:NMFS,0
934549,Nasdaq:ACTG,6.13
934648,NYSE:TRK,0
934936,,0
935016,,0
935036,Nasdaq:ACIW,38.45
935419,Nasdaq:RICK,65.74
935494,Nasdaq:NATI,0
935703,Nasdaq:DLTR,101.19
936340,NYSE:DTB,113.09
936395,NYSE:CIEN,Loading...
936402,NASDAQ:SHPG,0
936446,,0
936468,NYSE:LMT,Loading...
936498,NYSE:DOW,63.11
936528,Nasdaq:WAFD,31.92
936958,NYSE:MDY,Loading...
937015,,0
937098,NYSE:TNET,72.18
937556,Nasdaq:MASI,240.66
937941,NASDAQ:PCMI,0
937966,Nasdaq:ASML,680.65
938323,NYSE:PSO,Loading...
938578,,0
939767,Nasdaq:EXEL,22.74
939930,NYSE:PYX,0
940298,,0
940332,NASDAQ:ANAD,0
940942,Nasdaq:HUBG,33.1
940944,NYSE:DRI,133.43
941138,NYSE:UNS,Loading...
941221,NYSE:ICL,6.98
941513,,0
941548,NYSE:CAM,0
941604,NASDAQ:OUTR,0
941685,OTC:IWSY,0
941775,,0
942126,Nasdaq:TAIT,5
942359,BATS:PBUS,42.98
943003,NYSE:AGU,0
943034,NASDAQ:ISNS,0
943110,NASDAQ:CRRS,0
943117,NASDAQ:SURW,0
943452,NYSE:WAB,Loading...
943756,NASDAQ:DIGX,0
943819,NYSE:RMD,239.52
943861,NYSE MKT:GDP,0
943897,NYSE:BWY,0
944075,Nasdaq:SCKT,6.1
944148,NYSE:CBZ,33.4
944163,,0
944314,NYSE:LSI,Loading...
944480,Nasdaq:GVP,17.2
944508,NASDAQ:SNAK,0
944537,,0
944695,NYSE:THGA,Loading...
944745,Nasdaq:CIVB,22.9
944809,Nasdaq:OPK,3.78
945114,NYSE:GIC,36.8
945379,,0
945382,NYSE:CUL,0
945394,Nasdaq:SVC,13.63
945436,NYSE:SUNE,0
945532,NASDAQ:USAB,0
945699,NASDAQ:IXYS,0
945725,,0
945734,,0
945764,NYSE:DEN,0
945841,Nasdaq:POOL,452.9
945983,Nasdaq:CLMB,25.46
946394,AMEX:ELLO,0
946454,AMEX:FGH,0
946486,Nasdaq:WINT,1935
946492,,0
946563,AMEX:RVP,0
946581,Nasdaq:TTWO,173.47
946644,AMEX:AIM,0
946647,NASDAQ:PFC,28.26
946673,Nasdaq:BANR,55.32
946823,,0
946936,Nasdaq:DSWL,4.96
947263,NYSE:TD,70.91
947397,NASDAQ:ESLRQ,0
947484,Nasdaq:ACGL,37.9
947559,Nasdaq:FBMS,0
947661,NASDAQ:DDRX,0
948072,,0
948086,NYSE:PAS,0
948263,,0
948320,Nasdaq:LFMD,12.21
948642,NYSE:TI,0
948708,Nasdaq:SMSI,41.36
948846,NYSE:AAI,0
948850,NASDAQ:CITP,0
949157,Nasdaq:CENX,12.01
949158,NASDAQ:CRAY,0
949228,,0
949335,,0
949373,NASDAQ:BAGL,0
949536,NYSE:HTV,0
949699,NASDAQ:PCYC,0
949721,NASDAQ:MRDNW,0
949858,Nasdaq:ACHV,7.62
949870,NYSE:SAM,986.08
949874,NASDAQ:YDNT,0
949961,AMEX:IOR,0
949968,,0
1000045,Nasdaq:NICK,11.44
1000048,,0
1000177,NYSE:NAT,3.45
1000180,NASDAQ:SNDK,0
1000184,NYSE:SAP,140.78
1000209,Nasdaq:MBNKP,25.31
1000228,Nasdaq:HSIC,76.39
1000230,Nasdaq:OCC,3.65
1000234,NYSE:IMPCQ,0
1000275,NYSE:RY,102.19
1000298,OTC:IMPM,0
1000495,,0
1000623,NYSE:MATV,Loading...
1000694,Nasdaq:NVAX,180.99
1000697,NYSE:WAT,Loading...
1000753,NYSE:NSP,93.86
1000876,,0
1001082,Nasdaq:DISH,40.98
1001085,NYSE:BAM,39.89
1001115,Nasdaq:GEOS,8.05
1001171,Nasdaq:BYFC,20.48
1001193,,0
1001233,Nasdaq:SGMO,11.57
1001250,NYSE:EL,301.48
1001258,NASDAQ:ASFI,0
1001290,NYSE:BAP,116.58
1001316,Nasdaq:TGTX,37.71
1001385,Nasdaq:NWPX,28.76
1001426,NASDAQ:PSEM,0
1001606,NYSE:BLT,0
1001614,NYSE MKT:REPX,0
1001807,NYSE:TLK,23.15
1001838,NYSE:SCCO,Loading...
1001868,NASDAQ:FTGX,0
1001871,,0
1001902,Nasdaq:IVAC,6.41
1001903,,0
1001907,Nasdaq:ASTC,34.8
1002047,Nasdaq:NTAP,79.43
1002119,,0
1002242,NYSE:E,24.92
1002276,,0
1002388,NASDAQ:PCOP,0
1002517,NASDAQ:NUAN,0
1002579,NASDAQ:STAY,0
1002590,NYSE:SGU,11.34
1002638,Nasdaq:OTEX,50.01
1002682,NASDAQ:HRZB,0
1002811,NASDAQ:KNSY,0
1002910,NYSE:AEE,83.39
1003007,NASDAQ:IGOV,52.45
1003078,NYSE:MSM,89.37
1003111,,0
1003201,NASDAQ:MMAC,0
1003214,NASDAQ:SIMG,0
1003226,,0
1003344,NYSE:HW,0
1003515,,0
1003642,NASDAQ:IPXL,0
1003935,Nasdaq:NICE,225.1
1004125,NASDAQ:KSW,0
1004155,NYSE:GAS,0
1004315,NYSE:NGG,65.25
1004411,,0
1004434,NYSE:AMG,Loading...
1004440,NASDAQ:CEGVV,Loading...
1004530,NASDAQ:MPVD,0
1004608,,0
1004650,Nasdaq:NAAC,0
1004673,NASDAQ:EGT,0
1004702,Nasdaq:OCFC,27.85
1004724,NYSE:RHE,0
1004874,,0
1004938,,0
1004945,NASDAQ:LMNS,0
1004969,NYSE:PFFBQ,0
1004980,NYSE:PCGU,10.26
1004989,Nasdaq:SGRP,1.36
1005010,NASDAQ:ARTC,0
1005101,AMEX:MGLD,Loading...
1005201,NASDAQ:DEPO,0
1005210,NYSE:SPH,15.3
1005229,Nasdaq:CMCO,47.54
1005284,Nasdaq:OLED,213.71
1005286,Nasdaq:LFCR,11.29
1005387,NASDAQ:GNSM,0
1005507,NASDAQ:JAXB,0
1005516,Nasdaq:BOSC,4.07
1005653,,0
1005699,NASDAQ:CALL,0
1005731,NYSE:IDT,36.81
1005757,Nasdaq:CSGS,46.2
1005817,AMEX:TMP,0
1005938,,0
1005974,,0
1006045,Nasdaq:IRIX,6.92
1006269,NASDAQ:LORL,0
1006281,AMEX:PLX,0
1006368,,0
1006424,NASDAQ:FFBH,0
1006655,AMEX:EPM,0
1006837,NYSE:VATE,Loading...
1006892,NASDAQ:JDAS,0
1007019,Nasdaq:JVA,5.28
1007330,NYSE:PRGX,Loading...
1007587,Nasdaq:KVHI,12.03
1008554,,0
1008586,Nasdaq:STRM,1.79
1008654,NYSE:TUP,20.34
1008817,NASDAQ:SAPE,0
1008848,Nasdaq:ACOR,0
1009001,NYSE:CCJ,19.48
1009244,NASDAQ:CASA1,0
1009356,NASDAQ:SLXP,0
1009386,,0
1009626,NASDAQ:BRCD,0
1009672,NYSE:CRR,0
1009779,NASDAQ:MJRC,0
1009829,Nasdaq:JAKK,11.44
1009891,AMEX:AIRI,Loading...
1010086,Nasdaq:SIGA,6.38
1010247,NASDAQ:FPIC,0
1010470,Nasdaq:PROV,16.35
1010552,NASDAQ:PLCM,0
1010610,NASDAQ:TLCVF,0
1010612,NASDAQ:SYKE,0
1010615,NASDAQ:ATTY,0
1010759,,0
1010775,NYSE:MIR,10.18
1010858,NYSE:FMSA,0
1011006,NASDAQ:YHOO,0
1011064,NYSE:SRZ,Loading...
1011109,NYSE:AIII,Loading...
1011290,NYSE:NDN,0
1011344,,0
1011432,NYSE MKT:CTEK,0
1011509,AMEX:AUMN,0
1011570,NYSE:KNL,0
1011657,NYSE:TIE,0
1011664,NASDAQ:EVSNF,0
1011698,,0
1012019,Nasdaq:RUSHA,28.35
1012100,NYSE:SEE,58.49
1012140,NASDAQ:ONXX,0
1012454,,0
1012477,Nasdaq:AVDL,7.72
1012569,NYSE:ETP,0
1012620,NYSE:GWRU,Loading...
1012623,NASDAQ:IMCC,56
1012771,NYSE:FFG,0
1013131,NYSE:BVN,9.35
1013237,NYSE:FDS,329.67
1013272,Nasdaq:NWFL,25.5
1013462,Nasdaq:ANSS,336.83
1013488,Nasdaq:BJRI,48.45
1013554,NASDAQ:PFED,0
1013605,NYSE:PDS,38.54
1013606,NASDAQ:ELGX,0
1013609,NYSE:SKP,0
1013705,,0
1013706,Nasdaq:WHLM,5
1013740,,0
1013746,,0
1013761,NYSE:AET,0
1013857,Nasdaq:PEGA,137.58
1013871,NYSE:NRG,37.91
1013880,Nasdaq:TTEC,96.02
1013934,Nasdaq:STRA,81.01
1014383,,0
1014473,Nasdaq:VRSN,224.74
1014507,NASDAQ:SIRO,0
1014672,,0
1014733,NASDAQ:PTSX,0
1014739,NASDAQ:OPCH,21.43
1014763,Nasdaq:AIMD,120
1014845,,0
1015155,Nasdaq:CTHR,27.4
1015328,Nasdaq:WTFC,76.88
1015383,Nasdaq:POWW,28.3
1015593,NASDAQ:RIVR,0
1015647,AMEX:AAU,0
1015650,NYSE:SKM,52.08
1015739,NASDAQ:AWRE,3.7
1015780,NASDAQ:ETFC,0
1015820,NYSE:QGEN,48.72
1015854,,0
1015922,Nasdaq:CHKP,119.25
1016125,NASDAQ:ULTI,0
1016134,,0
1016152,NYSE:CRN,0
1016169,NASDAQ:ATRS,0
1016178,Nasdaq:CARV,10.52
1016281,NYSE:CSV,37.4
1016470,NASDAQ:SRSL,0
1016546,NASDAQ:ALTI,0
1016601,,0
1016608,,0
1016613,,0
1016741,,0
1016794,,0
1016838,Nasdaq:RDCM,10.25
1016959,,0
1016965,,0
1017156,,0
1017163,NASDAQ:GEVA,0
1017303,Nasdaq:TACT,12.05
1017413,NYSE:CNQ,18.17
1017440,,0
1017480,Nasdaq:HIBB,74.21
1017491,Nasdaq:SEEL,710.4
1017648,,0
1017673,NYSE:DVD,0
1017712,NASDAQ:HOTT,0
1017793,NASDAQ:SNBC,0
1017907,NYSE:FAC,0
1017968,NASDAQ:EDGW,0
1018003,NYSE:IM,0
1018035,,0
1018074,,0
1018152,NASDAQ:CASL,0
1018164,Nasdaq:WLFC,44.3
1018332,NYSE MKT:ID,0
1018399,Nasdaq:EBTC,33.5
1018522,NYSE:CXR,0
1018705,,0
1018710,,0
1018724,Nasdaq:AMZN,172.7
1018840,NYSE:ANF,41.5
1018848,,0
1018871,,0
1018946,NASDAQ:STNR,0
1018963,NYSE:ATI,21.61
1018979,Nasdaq:AMSF,60.26
1019034,Nasdaq:BKYI,73.26
1019272,NASDAQ:ERS,0
1019361,NASDAQ:RSTI,0
1019654,,0
1019695,NASDAQ:ARQL,0
1019737,NYSE:NCI,0
1019787,,0
1019849,NYSE:PAG,74.42
1019883,,0
1020214,Nasdaq:CERS,5.71
1020265,NASDAQ:TSG,0
1020359,,0
1020416,NYSE:MWW,0
1020569,NYSE:IRM,45.36
1020579,NASDAQ:OMTL,0
1020710,Nasdaq:DXPE,31.14
1020859,NYSE:UNFI,36
1020862,,0
1021096,Nasdaq:TRKA,0
1021162,NYSE:TGI,21.27
1021270,NASDAQ:BBQ,0
1021352,,0
1021561,NYSE:NUS,57.6
1021604,NASDAQ:OTIV,0
1021635,NYSE:OGE,Loading...
1021860,NYSE:NOV,16.28
1021991,NASDAQ:TISA,0
1022079,NYSE:DGX,129.43
1022191,,0
1022198,,0
1022225,NASDAQ:OPLK,0
1022321,NYSE:GEL,11.19
1022329,,0
1022368,NASDAQ:SHF,0
1022408,Nasdaq:PLUS,44.47
1022437,,0
1022469,NYSE:DEL,0
1022505,OTC:NSCT,0
1022509,,0
1022646,NASDAQ:UPLM,Loading...
1022652,Nasdaq:INSG,100.6
1022671,Nasdaq:STLD,60.04
1022807,,0
1022837,NYSE:SMFG,Loading...
1022899,Nasdaq:PTIXW,11.08
1022959,,0
1022964,,0
1022974,,0
1023024,Nasdaq:ANIP,33.62
1023128,NYSE:LAD,322.31
1023131,NYSE:CVD,0
1023313,Nasdaq:FORR,42.96
1023364,NASDAQ:AUTO,0
1023422,,0
1023459,Nasdaq:SLP,54.8
1023512,NYSE:DRD,10.84
1023514,NYSE:HMY,4.15
1023516,,0
1023549,Nasdaq:XTLB,3.33
1023731,Nasdaq:EGHT,26.13
1023734,NYSE:BPZRQ,0
1023745,,0
1023860,NASDAQ:SSFN,0
1023994,Nasdaq:SGBX,54.38
1023996,NYSE:RIC,0
1024022,,0
1024095,,0
1024149,,0
1024305,NYSE:COTY,8.67
1024478,NYSE:ROK,280.32
1024519,NYSE:CNH,14.34
1024628,,0
1024657,NASDAQ:WSTC,0
1024672,Nasdaq:ELTK,5.9
1024678,,0
1024725,NYSE:TEN,0
1024732,NASDAQ:IGTE,0
1024787,,0
1024795,NYSE:HLIO,76.34
1025134,,0
1025378,NYSE:WPC,Loading...
1025536,,0
1025573,,0
1025835,Nasdaq:EFSC,47.8
1025996,NYSE:KRC,72.24
1026311,NASDAQ:MMSY,0
1026380,,0
1026655,AMEX:CMT,0
1026662,Nasdaq:CLWT,2.32
1026785,Nasdaq:HIHO,3.49
1026819,,0
1026980,Nasdaq:APWC,3.74
1027108,,0
1027207,NASDAQ:EPIQ,0
1027258,NASDAQ:OKSB,0
1027362,,0
1027552,NYSE:BSAC,20.69
1027664,Nasdaq:ESLT,132.93
1027752,,0
1027838,Nasdaq:TCMD,52.26
1027884,NYSE:CBI,0
1028065,,0
1028087,NASDAQ:ADPI,0
1028122,,0
1028153,,0
1028205,,0
1028215,NYSE:KMG,0
1028318,,0
1028358,,0
1028361,,0
1028442,,0
1028734,NASDAQ:COBZ,0
1028918,Nasdaq:PPBI,44
1028954,NASDAQ:SBBX,0
1029023,NASDAQ:SYNM,0
1029125,Nasdaq:PBLA,0
1029142,Nasdaq:DVAX,9.26
1029145,NASDAQ:GOGL,10.51
1029199,Nasdaq:EEFT,143.58
1029581,NASDAQ:MDSY,0
1029730,NYSE:LTS,Loading...
1029744,Nasdaq:SOFO,0
1029784,,0
1029800,NYSE:UBA,0
1030022,NYSE:CLSP,0
1030048,,0
1030058,,0
1030192,AMEX:IDR,0
1030206,NASDAQ:VASC,0
1030339,,0
1030469,NYSE:OFG,Loading...
1030471,Nasdaq:UTSI,5.4
1030561,,0
1030653,,0
1030749,NYSE:GLFMQ,0
1030894,NYSE:CLS,7.97
1030997,Nasdaq:WILC,21.8
1031029,NYSE:SRT,Loading...
1031203,NYSE:GPI,149.61
1031235,Nasdaq:SELF,6.24
1031283,NASDAQ:ENTU,0
1031296,NYSE:FE,37.79
1031308,Nasdaq:BSY,66.44
1031316,AMEX:FSP,0
1031516,NASDAQ:MSLI,0
1031623,Nasdaq:GIFI,4.48
1031911,,0
1031951,,0
1032033,Nasdaq:SLM,58.55
1032208,NYSE:SRE,69.23
1032220,NYSE:MMS,91.82
1032761,NASDAQ:KEYN,0
1032975,Nasdaq:LOGI,126.34
1033012,NYSE:FBC,0
1033025,,0
1033032,NASDAQ:SVLF,0
1033767,NYSE:UMC,9.27
1033864,,0
1033905,NASDAQ:LMNX,0
1034054,Nasdaq:SBAC,321.12
1034397,,0
1034592,,0
1034665,NYSE:MHD,16.69
1034669,NASDAQ:FSCI,0
1034670,NYSE:ALV,98.12
1034760,AMEX:WYY,0
1034764,,0
1034842,Nasdaq:RIGL,4.26
1034867,,0
1034957,Nasdaq:CRESW,5.81
1035002,NYSE:VLO,79.98
1035092,Nasdaq:SHBI,16.56
1035201,NYSE:CWT,56.95
1035267,Nasdaq:ISRG,298
1035271,,0
1035354,Nasdaq:ELOX,0
1035443,NYSE:ARE,186.46
1035632,,0
1035656,,0
1035700,,0
1035748,NASDAQ:CALD,0
1035770,,0
1035975,,0
1035976,Nasdaq:FNCB,7.27
1035983,NYSE:FIX,79.22
1035985,,0
1036044,Nasdaq:INVE,16.52
1036070,NASDAQ:STEL,0
1036141,NASDAQ:CORV,0
1036188,NASDAQ:QADA,0
1036262,AMEX:INTT,0
1036290,,0
1036296,,0
1036419,,0
1036425,,0
1036584,,0
1036848,AMEX:MPU,0
1036960,NASDAQ:FCS,0
1037016,NASDAQ:NIHD,0
1037038,NYSE:RL,115.43
1037067,,0
1037271,,0
1037330,,0
1037390,Nasdaq:INDT,0
1037540,NYSE:BXP,119.63
1037628,,0
1037643,NASDAQ:PRTK,0
1037646,NYSE:MTD,1364.55
1037676,NYSE:ARCH,54.46
1037737,,0
1037760,NASDAQ:CPHD,0
1037827,,0
1037834,,0
1037868,NYSE:AME,133.72
1037962,NYSE:CGG,0
1037976,NYSE:JLL,205.47
1038074,Nasdaq:SLAB,141.3
1038083,,0
1038133,NASDAQ:HSKA,0
1038143,NYSE:ORAN,11.88
1038186,NYSE:MHN,14.74
1038190,NYSE:MUH,0
1038205,NASDAQ:OZRK,0
1038280,NYSE:TUC,0
1038357,NYSE:PXD,161.09
1038523,NASDAQ:TANNZ,0
1038572,NYSE:CBD,0
1038683,Nasdaq:RYAAY,111.96
1038773,NYSE:SMBK,Loading...
1039065,Nasdaq:OSIS,99.2
1039151,NASDAQ:KNDL,0
1039171,NYSE:NTL,0
1039198,,0
1039208,,0
1039280,Nasdaq:NTWK,4.87
1039387,,0
1039399,Nasdaq:FORM,33.5
1039446,,0
1039454,NASDAQ:ISBC,0
1039684,NYSE:OKE,55.59
1039759,,0
1039765,NYSE:ING,13.27
1039828,NYSE:AEL,0
1039889,,0
1040022,,0
1040130,Nasdaq:PETS,33.91
1040161,Nasdaq:PXLW,3.26
1040240,NYSE MKT:IPB,0
1040416,,0
1040470,Nasdaq:AEHR,2.47
1040570,NASDAQ:GEOY,0
1040593,NASDAQ:CRZO,0
1040666,,0
1040719,NYSE:DHCPQ,Loading...
1040799,,0
1040829,NYSE:RHP,82.83
