CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date
1013740,,0
1013746,,0
1013761,NYSE:AET,0
1013857,Nasdaq:PEGA,79.02
1013871,NYSE:NRG,37.19
1013880,Nasdaq:TTEC,86.5
1013934,Nasdaq:STRA,65.08
1014383,,0
1014473,Nasdaq:VRSN,214.92
1014507,NASDAQ:SIRO,0
1014672,,0
1014733,NASDAQ:PTSX,0
1014739,NASDAQ:OPCH,26.42
1014763,Nasdaq:AIMD,38.99
1014845,,0
1015155,Nasdaq:CTHR,17.9
1015328,Nasdaq:WTFC,94.62
1015383,Nasdaq:POWW,27.75
1015593,NASDAQ:RIVR,0
1015647,AMEX:AAU,0
1015650,NYSE:SKM,26.14
1015739,NASDAQ:AWRE,3.21
1015780,NASDAQ:ETFC,0
1015820,NYSE:QGEN,50.44
1015854,,0
1015922,Nasdaq:CHKP,136.74
1016125,NASDAQ:ULTI,0
1016134,,0
1016152,NYSE:CRN,0
1016169,NASDAQ:ATRS,0
1016178,Nasdaq:CARV,6.83
1016281,NYSE:CSV,55.25
1016470,NASDAQ:SRSL,0
1016546,NASDAQ:ALTI,9.84
1016601,,0
1016608,,0
1016613,,0
1016741,,0
1016794,,0
1016838,Nasdaq:RDCM,12
1016959,,0
1016965,,0
1017156,,0
1017163,NASDAQ:GEVA,0
1017303,Nasdaq:TACT,7.51
1017413,NYSE:CNQ,31.29
1017440,,0
1017480,Nasdaq:HIBB,47.88
1017491,Nasdaq:SEEL,216.46
1017648,,0
1017673,NYSE:DVD,0
1017712,NASDAQ:HOTT,0
1017793,NASDAQ:SNBC,0
1017907,NYSE:FAC,0
1017968,NASDAQ:EDGW,0
1018003,NYSE:IM,0
1018035,,0
1018074,,0
1018152,NASDAQ:CASL,0
1018164,Nasdaq:WLFC,32.56
1018332,NYSE MKT:ID,0
1018399,Nasdaq:EBTC,38.86
1018522,NYSE:CXR,0
1018705,,0
1018710,,0
1018724,Nasdaq:AMZN,161.49
1018840,NYSE:ANF,31.63
1018848,,0
1018871,,0
1018946,NASDAQ:STNR,0
1018963,NYSE:ATI,26.44
1018979,Nasdaq:AMSF,48.86
1019034,Nasdaq:BKYI,47.79
1019272,NASDAQ:ERS,0
1019361,NASDAQ:RSTI,0
1019654,,0
1019695,NASDAQ:ARQL,0
1019737,NYSE:NCI,0
1019787,,0
1019849,NYSE:PAG,103.85
1019883,,0
1020214,Nasdaq:CERS,5.42
1020265,NASDAQ:TSG,0
1020359,,0
1020416,NYSE:MWW,0
1020569,NYSE:IRM,50.15
1020579,NASDAQ:OMTL,0
1020710,Nasdaq:DXPE,30.86
1020859,NYSE:UNFI,42.14
1020862,,0
1021096,Nasdaq:TRKA,0
1021162,NYSE:TGI,25.95
1021270,NASDAQ:BBQ,0
1021352,,0
1021561,NYSE:NUS,46.96
1021604,NASDAQ:OTIV,0
1021635,NYSE:OGE,38.92
1021860,NYSE:NOV,19.77
1021991,NASDAQ:TISA,0
1022079,NYSE:DGX,143.85
1022191,,0
1022198,,0
1022225,NASDAQ:OPLK,0
1022321,NYSE:GEL,12.21
1022329,,0
1022368,NASDAQ:SHF,0
1022408,Nasdaq:PLUS,54.53
1022437,,0
1022469,NYSE:DEL,0
1022505,OTC:NSCT,0
1022509,,0
1022646,NASDAQ:UPLM,0
1022652,Nasdaq:INSG,43.1
1022671,Nasdaq:STLD,85.18
1022807,,0
1022837,NYSE:SMFG,6.91
1022899,Nasdaq:PTIXW,3.53
1022959,,0
1022964,,0
1022974,,0
1023024,Nasdaq:ANIP,26.92
1023128,NYSE:LAD,334.13
1023131,NYSE:CVD,0
1023313,Nasdaq:FORR,53.8
1023364,NASDAQ:AUTO,0
1023422,,0
1023459,Nasdaq:SLP,44.37
1023512,NYSE:DRD,9.88
1023514,NYSE:HMY,5.09
1023516,,0
1023549,Nasdaq:XTLB,2.17
1023731,Nasdaq:EGHT,11.79
1023734,NYSE:BPZRQ,0
1023745,,0
1023860,NASDAQ:SSFN,0
1023994,Nasdaq:SGBX,19.98
1023996,NYSE:RIC,0
1024022,,0
1024095,,0
1024149,,0
1024305,NYSE:COTY,8.88
1024478,NYSE:ROK,272.91
1024519,NYSE:CNH,16.19
1024628,,0
1024657,NASDAQ:WSTC,0
1024672,Nasdaq:ELTK,3.91
1024678,,0
1024725,NYSE:TEN,0
1024732,NASDAQ:IGTE,0
1024787,,0
1024795,NYSE:HLIO,76.34
1025134,,0
1025378,NYSE:WPC,78.33
1025536,,0
1025573,,0
1025835,Nasdaq:EFSC,48.76
1025996,NYSE:KRC,74.46
1026311,NASDAQ:MMSY,0
1026380,,0
1026655,AMEX:CMT,0
1026662,Nasdaq:CLWT,1.38
1026785,Nasdaq:HIHO,3.03
1026819,,0
1026980,Nasdaq:APWC,1.81
1027108,,0
1027207,NASDAQ:EPIQ,0
1027258,NASDAQ:OKSB,0
1027362,,0
1027552,NYSE:BSAC,22.72
1027664,Nasdaq:ESLT,225.01
1027752,,0
1027838,Nasdaq:TCMD,18.83
1027884,NYSE:CBI,0
1028065,,0
1028087,NASDAQ:ADPI,0
1028122,,0
1028153,,0
1028205,,0
1028215,NYSE:KMG,0
1028318,,0
1028358,,0
1028361,,0
1028442,,0
1028734,NASDAQ:COBZ,0
1028918,Nasdaq:PPBI,36.84
1028954,NASDAQ:SBBX,0
1029023,NASDAQ:SYNM,0
1029125,Nasdaq:PBLA,0
1029142,Nasdaq:DVAX,11.41
1029145,NASDAQ:GOGL,12.17
1029199,Nasdaq:EEFT,128.08
1029581,NASDAQ:MDSY,0
1029730,NYSE:LTS,0
1029744,Nasdaq:SOFO,0
1029784,,0
1029800,NYSE:UBA,0
1030022,NYSE:CLSP,0
1030048,,0
1030058,,0
1030192,AMEX:IDR,0
1030206,NASDAQ:VASC,0
1030339,,0
1030469,NYSE:OFG,27.56
1030471,Nasdaq:UTSI,3.09
1030561,,0
1030653,,0
1030749,NYSE:GLFMQ,0
1030894,NYSE:CLS,12.42
1030997,Nasdaq:WILC,18.61
1031029,NYSE:SRT,0
1031203,NYSE:GPI,195.46
1031235,Nasdaq:SELF,5.38
1031283,NASDAQ:ENTU,0
1031296,NYSE:FE,43.6
1031308,Nasdaq:BSY,40.65
1031316,AMEX:FSP,0
1031516,NASDAQ:MSLI,0
1031623,Nasdaq:GIFI,4.12
1031911,,0
1031951,,0
1032033,Nasdaq:SLM,56.99
1032208,NYSE:SRE,79.63
1032220,NYSE:MMS,74.72
1032761,NASDAQ:KEYN,0
1032975,Nasdaq:LOGI,73.56
1033012,NYSE:FBC,0
1033025,,0
1033032,NASDAQ:SVLF,0
1033767,NYSE:UMC,9.41
1033864,,0
1033905,NASDAQ:LMNX,0
1034054,Nasdaq:SBAC,327.6
1034397,,0
1034592,,0
1034665,NYSE:MHD,Loading...
1034669,NASDAQ:FSCI,0
1034670,NYSE:ALV,77.41
1034760,AMEX:WYY,0
1034764,,0
1034842,Nasdaq:RIGL,3.23
1034867,,0
1034957,Nasdaq:CRESW,7.43
1035002,NYSE:VLO,94.26
1035092,Nasdaq:SHBI,20.55
1035201,NYSE:CWT,58.32
1035267,Nasdaq:ISRG,283.28
1035271,,0
1035354,Nasdaq:ELOX,0
1035443,NYSE:ARE,193.54
1035632,,0
1035656,,0
1035700,,0
1035748,NASDAQ:CALD,0
1035770,,0
1035975,,0
1035976,Nasdaq:FNCB,9.88
1035983,NYSE:FIX,Loading...
1035985,,0
1036044,Nasdaq:INVE,16.45
1036070,NASDAQ:STEL,0
1036141,NASDAQ:CORV,0
1036188,NASDAQ:QADA,0
1036262,AMEX:INTT,0
1036290,,0
1036296,,0
1036419,,0
1036425,,0
1036584,,0
1036848,AMEX:MPU,0
1036960,NASDAQ:FCS,0
1037016,NASDAQ:NIHD,0
1037038,NYSE:RL,118.5
1037067,,0
1037271,,0
1037330,,0
1037390,Nasdaq:INDT,0
1037540,NYSE:BXP,125.51
1037628,,0
1037643,NASDAQ:PRTK,0
1037646,NYSE:MTD,1394.61
1037676,NYSE:ARCH,150.6
1037737,,0
1037760,NASDAQ:CPHD,0
1037827,,0
1037834,,0
1037868,NYSE:AME,134.69
1037962,NYSE:CGG,0
1037976,NYSE:JLL,229.36
1038074,Nasdaq:SLAB,153.01
1038083,,0
1038133,NASDAQ:HSKA,0
1038143,NYSE:ORAN,11.73
1038186,NYSE:MHN,Loading...
1038190,NYSE:MUH,0
1038205,NASDAQ:OZRK,0
1038280,NYSE:TUC,0
1038357,NYSE:PXD,0
1038523,NASDAQ:TANNZ,0
1038572,NYSE:CBD,0
1038683,Nasdaq:RYAAY,86.05
1038773,NYSE:SMBK,25.91
1039065,Nasdaq:OSIS,85.33
1039151,NASDAQ:KNDL,0
1039171,NYSE:NTL,0
1039198,,0
1039208,,0
1039280,Nasdaq:NTWK,3.86
1039387,,0
1039399,Nasdaq:FORM,42.02
1039446,,0
1039454,NASDAQ:ISBC,0
1039684,NYSE:OKE,68.52
1039759,,0
1039765,NYSE:ING,Loading...
1039828,NYSE:AEL,0
1039889,,0
1040022,,0
1040130,Nasdaq:PETS,27.62
1040161,Nasdaq:PXLW,3.1
1040240,NYSE MKT:IPB,0
1040416,,0
1040470,Nasdaq:AEHR,10.22
1040570,NASDAQ:GEOY,0
1040593,NASDAQ:CRZO,0
1040666,,0
1040719,NYSE:DHCPQ,0
1040799,,0
1040829,NYSE:RHP,89.66
1040850,,0
1040853,,0
1040896,Nasdaq:IDN,2.8
1040956,,0
1040971,NYSE:SLG,80.99
1040973,NASDAQ:MBAY,0
1041024,Nasdaq:RMTI,4.18
1041061,NYSE:YUM,118.54
1041130,NYSE:DIA,0
1041177,,0
1041179,NASDAQ:PBIX,0
1041255,,0
1041318,,0
1041368,Nasdaq:RVSB,7.58
1041379,NASDAQ:PLKI,0
1041429,NASDAQ:ANNB,0
1041514,Nasdaq:LSAK,5.07
1041550,NASDAQ:HFBC,0
1041623,,0
1041652,,0
1041657,Nasdaq:UONE,5.6
1041668,NYSE:ZNH,0
1041792,NYSE:ELP,5.93
1041803,Nasdaq:PSMT,78.22
1041859,Nasdaq:PLCE,51.01
1041934,Nasdaq:EDAP,7.35
1041954,,0
1041970,,0
1042046,NYSE:AFG,142.72
1042068,,0
1042074,Nasdaq:CBAY,0
1042091,,0
1042134,NASDAQ:CHRD,151.01
1042162,,0
1042185,,0
1042187,Nasdaq:CTIB,1.03
1042282,,0
1042291,,0
1042323,,0
1042431,,0
1042521,,0
1042729,Nasdaq:MBWM,36.98
1042776,NYSE:PDM,16.9
1042799,,0
1042810,NYSE:EQY,0
1042893,NYSE:DRQ,35.48
1043000,NYSE:SNDA,32.14
1043082,,0
1043134,,0
1043186,Nasdaq:SLNG,5
1043219,NYSE:NLY,28.48
1043236,,0
1043277,Nasdaq:CHRW,105.31
1043310,NASDAQ:STGC,0
1043337,NYSE:SRI,18.17
1043509,NYSE:SAH,48.82
1043533,NYSE:ABVT,0
1043604,NYSE:JNPR,35.31
1043639,,0
1043769,,0
1043892,,0
1043961,NASDAQ:PRPO,28
1044391,,0
1044435,,0
1044577,NASDAQ:CPSL,0
1044777,Nasdaq:OSPN,14.45
1044865,,0
1044942,,0
1045080,NASDAQ:LTRY,71.2
1045126,NYSE:MUC,13.24
1045280,,0
1045425,NYSE:RFT,0
1045450,NYSE:EPR,51.66
1045520,NYSE:CM,65.1
1045597,,0
1045598,,0
1045609,NYSE:PLD,158.92
1045739,,0
1045742,Nasdaq:LIVE,43.03
1045769,NYSE:HYC,0
1045810,Nasdaq:NVDA,26.73
1045828,,0
1045829,NYSE:VHS,0
1045986,Nasdaq:FORTY,105.96
1046025,Nasdaq:HFWA,25.18
1046050,Nasdaq:TSBK,28.1
1046102,NYSE:RBA,59.43
1046131,,0
1046179,NYSE:TSM,106.92
1046191,,0
1046203,NASDAQ:GFED,0
1046207,,0
1046257,NYSE:INGR,85.68
1046311,NYSE:CHH,140.56
1046327,NASDAQ:RNWK,0
1046558,,0
1046568,Nasdaq:PRDO,11.63
1046578,,0
1046587,NASDAQ:PEDE,0
1046607,,0
1046692,,0
1046832,,0
1046880,,0
1046995,NYSE MKT:EMAN,0
1047040,NASDAQ:BITE,0
1047073,,0
1047113,,0
1047127,Nasdaq:AMKR,23.32
1047170,NASDAQ:EVBS,0
1047188,,0
1047202,,0
1047262,,0
1047335,AMEX:NHC,0
1047340,NYSE:FDP,25.76
1047406,,0
1047427,,0
1047459,NYSE:PPX,0
1047537,,0
1047600,,0
1047699,NYSE:KG,0
1047714,,0
1047716,NYSE:LFL,0
1047747,,0
1047862,NYSE:ED,89.57
1047884,NYSE:ANH,0
1048044,,0
1048064,NYSE:YZC,0
1048135,,0
1048142,,0
1048268,Nasdaq:IESC,44.29
1048286,Nasdaq:MAR,169.95
1048477,Nasdaq:BMRN,81.16
1048611,,0
1048685,,0
1048693,,0
1048695,Nasdaq:FFIV,206.13
1048740,,0
1048767,,0
1048796,,0
1048911,NYSE:FDX,222.16
1049049,,0
1049129,,0
1049210,,0
1049480,,0
1049502,Nasdaq:MKSI,152.62
1049505,NYSE:UDWKQ,0
1049521,Nasdaq:MRCY,65.15
1049535,,0
1049606,AMEX:CIX,0
1049659,NYSE:SID,5.27
1049758,,0
1049782,Nasdaq:BRKL,16.34
1049889,,0
1049897,,0
1049984,,0
1050007,,0
1050025,,0
1050080,,0
1050132,,0
1050140,Nasdaq:DSGX,76.51
1050167,,0
1050180,,0
1050372,,0
1050377,Nasdaq:CNXN,52.82
1050441,Nasdaq:EGBN,59.1
1050446,Nasdaq:MSTR,436.48
1050504,,0
1050550,,0
1050686,,0
1050690,,0
1050692,,0
1050743,Nasdaq:PGC,36.6
1050776,,0
1050797,Nasdaq:COLM,93.95
1050808,,0
1050825,NYSE:SCS,12.08
1050891,,0
1050894,,0
1050915,NYSE:PWR,128.22
1050992,,0
1050996,,0
1051000,,0
1051003,NYSE:DSU,10.15
1051004,NYSE:MUC,13.24
1051009,,0
1051067,,0
1051114,,0
1051118,,0
1051251,,0
1051285,,0
1051343,Nasdaq:CWBC,23.45
1051357,,0
1051379,,0
1051381,,0
1051430,,0
1051431,,0
1051470,NYSE:CCI,175.1
1051490,,0
1051512,NYSE:TDS,18.49
1051514,Nasdaq:SSKN,15.25
1051556,,0
1051591,,0
1051627,Nasdaq:AXTI,7.15
1051741,NASDAQ:FNFG,0
1051825,,0
1051848,,0
1051871,,0
1051904,,0
1051964,,0
1052100,NYSE:WDR,0
1052102,,0
1052196,,0
1052245,,0
1052246,,0
1052257,NYSE MKT:ZTM,0
1052262,,0
1052274,,0
1052327,,0
1052357,,0
1052439,,0
1052489,,0
1052547,,0
1052593,,0
1052595,NYSE:RLH,0
1052637,,0
1052648,NASDAQ:CNXCV,0
1052667,,0
1052752,NYSE:GTY,27.93
1052773,,0
1052837,,0
1052914,,0
1052958,,0
1052994,,0
1053008,NASDAQ:JST,0
1053092,NASDAQ:GLDI,169.8
1053148,,0
1053178,,0
1053256,NYSE:TRTN,0
1053270,NASDAQ:STXSW,0
1053352,Nasdaq:HTBK,11.43
1053374,NASDAQ:IPAS,0
1053384,,0
1053507,NYSE:AMT,241.64
1053532,NYSE:LHO,0
1053584,Nasdaq:MCBC,9.21
1053650,NYSE:OME,0
1053691,Nasdaq:CRVO,19.22
1053706,Nasdaq:CRAI,88.43
1053947,NYSE:GMK,0
1053988,NYSE:MUJ,13.76
1054000,,0
1054056,,0
1054070,,0
1054131,,0
1054183,,0
1054298,,0
1054303,,0
1054374,NASDAQ:BRCM,0
1054396,,0
1054422,,0
1054538,,0
1054579,NASDAQ:HAST,Loading...
1054588,,0
1054709,,0
1054721,Nasdaq:BSQR,0
1054748,,0
1054833,NYSE:CVH,0
1054836,,0
1054853,,0
1054905,Nasdaq:IOSP,93.71
1055160,NYSE:MFA,16.4
1055231,,0
1055246,,0
1055286,,0
1055454,,0
1055455,,0
1055458,,0
1055616,NYSE MKT:BGD,0
1055617,NYSE:MWG,0
1055684,,0
1055726,Nasdaq:INO,43.56
1055870,,0
1056086,,0
1056087,NYSE:MNI,0
1056093,,0
1056218,NYSE:CPV,Loading...
1056239,NYSE:LLL,0
1056285,Nasdaq:KIRK,11.15
1056288,NYSE:FHI,33.75
1056294,,0
1056312,,0
1056358,Nasdaq:MTEX,34.4
1056562,,0
1056673,,0
1056696,Nasdaq:MANH,138.13
1056794,,0
1056811,,0
1056865,,0
1056880,,0
1056903,NYSE:AWR,87.21
1056904,,0
1056923,NASDAQ:DTLK,0
1056943,Nasdaq:PFIS,51.09
1057007,,0
1057024,,0
1057047,,0
1057060,NYSE:HZO,45.49
1057083,Nasdaq:PCTI,0
1057187,,0
1057207,,0
1057352,Nasdaq:CSGP,64.53
1057377,,0
1057379,Nasdaq:HCKT,21.98
1057436,NYSE:BEE,0
1057489,,0
1057507,,0
1057561,,0
1057637,,0
1057672,,0
1057689,NYSE:LSE,0
1057695,,0
1057698,,0
1057706,NYSE:FBP,13.45
1057708,NASDAQ:GAI,0
1057709,,0
1057725,NYSE:NEFF,0
1057746,,0
1057758,,0
1057861,NYSE:DHF,2.73
1057876,,0
1057877,NYSE:IDA,110.99
1057949,,0
1057971,Nasdaq:NFBK,14.96
1057997,NASDAQ:ARMH,0
1058090,NYSE:CMG,1540.21
1058154,,0
1058177,,0
1058234,NYSE:MUS,0
1058239,NYSE:HIX,23.18
1058254,,0
1058283,,0
1058289,,0
1058290,Nasdaq:CTSH,91.39
1058299,NASDAQ:LIOX,0
1058307,Nasdaq:NXPL,2.66
1058430,,0
1058438,,0
1058441,,0
1058444,NASDAQ:SVVS,0
1058539,,0
1058623,Nasdaq:CMLS,10.08
1058690,NASDAQ:WBCO,0
1058703,,0
1058802,,0
1058811,Nasdaq:IMMR,5.38
1058867,NYSE:GNTY,35.89
1058959,,0
1058973,NASDAQ:FCVA,0
1058986,,0
1059024,,0
1059078,,0
1059130,,0
1059142,NYSE:GHI,17.51
1059155,,0
1059213,NYSE:DNI,0
1059262,Nasdaq:SP,0
1059280,,0
1059341,NYSE:IHR,0
1059363,,0
1059386,NYSE:VVR,4.21
1059404,,0
1059420,,0
1059421,,0
1059556,NYSE:DNB,326.81
1059562,NASDAQ:LMIA,0
1059574,,0
1059581,,0
1059706,,0
1059763,NASDAQ:ADGF,0
1059790,NASDAQ:POZN,0
1059920,,0
1059976,,0
1060009,NYSE:KND,0
1060024,,0
1060219,Nasdaq:SAL,0
1060233,,0
1060259,NYSE:LXK,0
1060311,,0
1060326,,0
1060390,,0
1060391,NYSE:RSG,131.53
1060392,NYSE:HYF,0
1060426,NYSE:AXN,0
1060439,,0
1060490,,0
1060523,NASDAQ:CFNL,0
1060531,,0
1060558,,0
1060595,,0
1060736,Nasdaq:SGEN,149.91
1060753,,0
1060767,NASDAQ:GNVC,0
1060770,,0
1060801,,0
1060822,NYSE:CRI,Loading...
1060824,,0
1060939,,0
1060955,Nasdaq:ICLR,239.22
1060964,,0
1060990,NYSE:KWKAQ,0
1061027,Nasdaq:VIRX,3.31
1061068,,0
1061069,AMEX:AWX,0
1061164,OTC:HVAC,0
1061219,NYSE:EPD,24.56
1061261,,0
1061322,NASDAQ:GLBC,0
1061353,AMEX:DHY,0
1061393,NYSE:CHG,0
1061399,,0
1061506,NYSE:GRM,0
1061514,NYSE:PKD,0
1061554,,0
1061574,NYSE:GIB,82.33
1061580,,0
1061583,,0
1061630,NYSE:BXMT,31.71
1061646,,0
1061692,,0
1061736,NYSE:FMX,Loading...
1061762,,0
1061786,,0
1061857,,0
1061859,,0
1061894,NYSE:GIL,38.5
1061895,,0
1061915,,0
1061983,Nasdaq:CYTK,35.57
1062019,,0
1062047,NYSE:CVG,0
1062157,,0
1062184,,0
1062216,,0
1062231,NYSE:AXL,8.27
1062292,NYSE:XOXO,0
1062438,NASDAQ:PULB,0
1062449,NASDAQ:BWLD,0
1062478,NASDAQ:BIRT,0
1062579,Nasdaq:DOX,81.73
1062606,,0
1062613,NASDAQ:FRP,0
1062621,,0
1062814,NYSE:RHAYY,0
1062822,Nasdaq:LXRX,2.17
1062978,NYSE:HHY,0
1063085,,0
1063193,,0
1063199,,0
1063251,,0
1063257,,0
1063259,AMEX:DNN,0
1063344,NYSE:HT,0
1063494,NYSE:KBW,0
1063527,,0
1063537,Nasdaq:RIBT,0
1063561,,0
1063761,NYSE:SPG,129.06
1063880,,0
1063918,,0
1063921,,0
1063980,,0
1064015,,0
1064060,NASDAQ:RTLX,0
1064063,,0
1064236,,0
1064535,,0
1064648,,0
1064728,NYSE:BTU,23.83
1064863,NYSE:AGP,0
1065023,,0
1065034,NASDAQ:LAVA,0
1065059,AMEX:LEU,0
1065078,AMEX:NTIP,0
1065087,NASDAQ:AMRI,0
1065088,Nasdaq:EBAY,55.32
1065120,,0
1065253,,0
1065280,Nasdaq:NFLX,374.59
1065298,,0
1065331,,0
1065332,NASDAQ:EGOV,0
1065633,,0
1065696,Nasdaq:LKQ,46.28
1065736,,0
1065748,,0
1065837,NYSE:SKX,39.73
1065857,,0
1065860,NASDAQ:LIME,0
1065865,NYSE:JNS,0
1065869,,0
1065910,,0
1065984,,0
1066010,,0
1066026,NASDAQ:CNQR,0
1066104,NYSE:CEB,0
1066107,NYSE MKT:EP,0
1066114,,0
1066116,NYSE:TSU,0
1066119,NYSE:VIV,10.7
1066122,,0
1066123,,0
1066124,,0
1066134,NASDAQ:COCO,9.18
1066194,Nasdaq:EGAN,11.9
1066254,,0
1066287,,0
1066605,Nasdaq:HSII,40.29
1066684,OTC:TGLO,0
1066774,,0
1066808,,0
1066833,,0
1066923,Nasdaq:FTFT,3.89
1066930,,0
1067206,,0
1067294,Nasdaq:CBRL,120.17
1067386,,0
1067489,,0
1067491,NYSE:INFY,24.21
1067588,,0
1067701,NYSE:URI,347.8
1067797,,0
1067839,NASDAQ:QQQ,350.08
1067983,BRK.A,525000
1068044,,0
1068169,,0
1068292,,0
1068717,NYSE:RTI,0
1068784,,0
1068796,,0
1068848,,0
1068851,NYSE:PB,71.28
1068874,,0
1068875,Nasdaq:BCOR,0
1068885,,0
1068887,,0
1068897,OTC:FXBY,0
1068963,NYSE:TLI,0
1069157,Nasdaq:EWBC,81.42
1069183,Nasdaq:AXON,134.37
1069201,,0
1069202,NYSE:LII,274.59
1069249,,0
1069258,NASDAQ:KTOS,19.65
1069308,Nasdaq:ACER,0
1069394,AMEX:FSI,0
1069450,,0
1069469,,0
1069502,,0
1069530,Nasdaq:SAVA,38.22
1069533,Nasdaq:RGCO,21.87
1069546,,0
1069602,,0
1069665,,0
1069669,,0
1069822,,0
1069878,NYSE:TREX,76.04
1069899,Nasdaq:PAHC,20.18
1069996,OTC:FNHCQ,0
1070042,,0
1070045,,0
1070050,Nasdaq:APCX,1.18
1070052,,0
1070081,Nasdaq:PTCT,36.6
1070134,BATS:MINN,23.4
1070190,NASDAQ:ONFC,0
1070235,NYSE:BB,7.13
1070243,NASDAQ:PEBO,32.45
1070259,,0
1070296,Nasdaq:FCAP,39.35
1070304,NYSE:IX,99.26
1070321,,0
1070336,NASDAQ:ACHN,0
1070380,,0
1070394,,0
1070412,NYSE:CEIX,35.15
1070423,Nasdaq:PAA,10.85
1070494,Nasdaq:ACAD,25.55
1070517,,0
1070523,,0
1070524,Nasdaq:GCBC,24.38
1070680,Nasdaq:CFBK,22.25
1070698,NASDAQ:RPTP,0
1070699,,0
1070732,NYSE:EVF,6.22
1070750,Nasdaq:HST,18.45
1070763,,0
1070945,,0
1070985,NYSE:CXW,9.75
1071058,Nasdaq:ABST,0
1071189,,0
1071236,Nasdaq:RRBI,51.79
1071255,Nasdaq:GDEN,58.23
1071321,NYSE:TKC,3.77
1071341,,0
1071342,,0
1071346,,0
1071371,NYSE:CIB,40.43
1071411,,0
1071438,NYSE:BAK,18.32
1071486,,0
1071620,,0
1071625,NASDAQ:DOVR,0
1071739,NYSE:CNC,86.75
1071760,,0
1071775,,0
1071806,,0
1071876,,0
1071899,NYSE:MUE,11.82
1071941,NYSE:KADR,0
1071993,NYSE MKT:MCF,0
1072313,,0
1072343,,0
1072627,NYSE:KFS,5.51
1072688,,0
1072765,,0
1072780,,0
1072815,,0
1072847,,0
1072886,,0
1073404,NYSE:GGB,4.83
1073429,NASDAQ:USCR,0
1073475,NASDAQ:CZFC,0
1073508,,0
1073773,,0
1073794,,0
1073965,,0
1074530,,0
1074540,NYSE:EVN,12.14
1074676,,0
1074681,,0
1074686,NYSE MKT:EVO,0
1074692,AMEX:CEV,0
1074767,,0
1074769,NYSE:NAN,12.39
1074772,NASDAQ:LPNT,0
1074828,AMEX:KNW,0
1074871,Nasdaq:MODD,4
1074874,,0
1074902,Nasdaq:LCNB,18.74
1074908,,0
1074909,,0
1074927,,0
1074952,NYSE:NAC,13.09
1075056,,0
1075088,,0
1075124,NYSE:TRI,111.78
1075343,,0
1075415,Nasdaq:DHC,19.62
1075531,Nasdaq:BKNG,2161.39
1075607,NYSE:TCP,0
1075656,NASDAQ:IGOI,0
1075706,Nasdaq:CIZN,0
1075736,Nasdaq:CXDO,4.35
1075880,Nasdaq:KZIA,6.34
1076016,,0
1076038,,0
1076055,,0
1076167,NASDAQ:ADLR,0
1076195,NYSE:LTM1,0
1076378,NYSE:CX,5.2
1076405,NYSE:PBG,0
1076411,,0
1076481,NASDAQ:SQNM,0
1076582,,0
1076641,,0
1076682,Nasdaq:PTE,9.79
1076700,NASDAQ:KITDQ,0
1076732,,0
1076770,,0
1076930,Nasdaq:NOVT,143.15
1076939,NASDAQ:SKBI,0
1077009,,0
1077183,Nasdaq:NEO,17.15
1077370,NASDAQ:PTNT,0
1077428,Nasdaq:TCBI,61.44
1077552,,0
1077618,NASDAQ:OBAS,0
1077634,,0
1077688,Nasdaq:HOFT,19.07
1077771,Nasdaq:UMPQ,0
1077866,NASDAQ:LOOK,0
1077926,,0
1077945,,0
1078006,,0
1078029,,0
1078073,,0
1078075,Nasdaq:NTCT,31.95
1078099,NASDAQ:MEET,0
1078217,NYSE:AUQ,0
1078259,,0
1078271,Nasdaq:EXTR,12.52
1078276,,0
1078284,,0
1078292,,0
1078295,,0
1078383,NASDAQ:IPT,0
1078404,,0
1078425,,0
1078577,,0
1078982,,0
1079023,,0
1079028,,0
1079270,,0
1079459,NYSE:DPZ,400.05
1079577,NYSE:SFG,0
1079786,,0
1079880,,0
1080014,Nasdaq:INVA,18.53
1080029,,0
1080034,,0
1080056,NASDAQ:TST,0
1080063,,0
1080131,,0
1080187,,0
1080205,,0
1080224,,0
1080232,,0
1080280,,0
1080290,,0
1080306,,0
1080319,Nasdaq:ELYS,0
1080327,,0
1080340,Nasdaq:LOAN,6.33
1080359,,0
1080360,,0
1080448,OTC:PGOL,0
1080558,,0
1080627,,0
1080657,Nasdaq:SQFT,23.35
1080667,NASDAQ:DITC,0
1080709,NASDAQ:ARNA,0
1080720,NYSE:GUT,7.44
1080747,,0
1080764,,0
1080784,,0
1080866,NYSE:RATE,0
1081004,,0
1081015,,0
1081078,NASDAQ:ATNY,0
1081154,,0
1081172,,0
1081182,,0
1081202,,0
1081206,,0
1081207,,0
1081290,,0
1081393,,0
1081394,,0
1081404,,0
1081614,,0
1081661,,0
1081665,,0
1081745,AMEX:INLX,0
1081824,,0
1081920,,0
1081935,,0
1081938,OTC:CAVN,0
1082000,,0
1082038,Nasdaq:DRRX,6.51
1082193,,0
1082324,NYSE:VHC,38
1082337,,0
1082368,,0
1082384,,0
1082397,,0
1082423,,0
1082456,,0
1082471,NASDAQ:UCBA,0
1082484,,0
1082506,Nasdaq:GECCN,0
1082510,NYSE:UIL,0
1082526,NASDAQ:SQI,0
1082554,Nasdaq:UTHR,182.17
1082564,,0
1082735,,0
1082754,NYSE:TMH,0
1082797,,0
1082802,,0
1082923,NASDAQ:STMP,0
1083132,,0
